Item_ID,Food_Category,Item_Brand,Packaging_Type,Weight_Grams,Item_Price_INR,Estimated_Calories
FOOD-4155,Vegetables,Catch_Spices,Packet,100.0,750.0249391578426,150.0
FOOD-9321,Vegetables,Fortune,Bottle,100.0,184.05427585130698,
FOOD-4814,Vegetables,Britannia,Packet,250.0,650.0141563232714,150.0
FOOD-4216,Vegetables,Britannia,Box,500.0,666.5531421516695,50.0
FOOD-9219,Dairy,Britannia,Packet,5000.0,52.97820779530322,150.0
FOOD-3113,Vegetables,Amul,Box,1000.0,572.4358509908354,350.0
FOOD-5356,Vegetables,Amul,Bottle,250.0,59.744626621665844,150.0
FOOD-6543,Bakery,Britannia,Bottle,500.0,479.79186464802154,350.0
FOOD-5555,Dairy,Amul,Box,100.0,538.6970539395525,
FOOD-8062,Dairy,Amul,Box,250.0,299.9763637972661,350.0
FOOD-4374,Dairy,Amul,Loose_Poly,1000.0,705.8221223595498,150.0
FOOD-7430,Bakery,Amul,Bottle,,642.4042485043032,
FOOD-4466,Vegetables,Amul,Packet,250.0,741.5081737609031,50.0
FOOD-4081,Bakery,Britannia,Box,1000.0,258.76272603847565,350.0
FOOD-1629,Vegetables,Britannia,Packet,100.0,27.00696204883059,
FOOD-1269,Bakery,Britannia,Box,-200.0,0.0,50.0
FOOD-6724,Vegetables,Britannia,Bottle,,186.1521112371882,150.0
FOOD-6897,Bakery,Catch_Spices,Loose_Poly,1000.0,379.05327204797396,
FOOD-4432,Dairy,Amul,Box,250.0,655.6837257725842,150.0
FOOD-7276,Dairy,Britannia,Packet,100.0,180.7467911534797,50.0
FOOD-6895,Vegetables,Amul,Bottle,100.0,256.40792260119576,
FOOD-8115,Dairy,Britannia,Packet,500.0,356.8731892068534,50.0
FOOD-7656,Snacks,Catch_Spices,Packet,1000.0,224.74163163069838,50.0
FOOD-1575,Bakery,Fortune,Bottle,500.0,374.44392417223463,150.0
FOOD-8029,Vegetables,Britannia,Packet,1000.0,17.581349150676083,150.0
FOOD-7099,Dairy,Britannia,Box,1000.0,177.62849847354855,50.0
FOOD-4192,Snacks,Britannia,Loose_Poly,,667.7171541337507,150.0
FOOD-4178,Dairy,Amul,Bottle,500.0,336.6507472252706,150.0
FOOD-7052,Bakery,Britannia,Packet,250.0,512.7605565161323,350.0
FOOD-3734,Snacks,Britannia,Box,250.0,193.5074628320785,150.0
FOOD-7116,Bakery,Amul,Box,100.0,523.4041449144462,50.0
FOOD-4568,Dairy,Amul,Box,100.0,799.9793554405429,50.0
FOOD-3203,Dairy,Fortune,Bottle,500.0,480.2772351234759,150.0
FOOD-2390,Vegetables,Amul,Box,100.0,506.40326448710795,150.0
FOOD-2742,Bakery,Amul,Packet,500.0,98.10066132497802,
FOOD-2925,Vegetables,Britannia,Loose_Poly,1000.0,328.67136261612785,150.0
FOOD-1619,Vegetables,Amul,Loose_Poly,,689.9726698014828,50.0
FOOD-2274,Dairy,Fortune,Box,500.0,669.0748591900825,
FOOD-1956,Vegetables,Britannia,Packet,500.0,422.6952971854443,50.0
FOOD-2939,Bakery,Fortune,Box,,723.7287782928403,
FOOD-4953,Dairy,Amul,Bottle,500.0,122.92024438251724,150.0
FOOD-1968,Dairy,Fortune,Bottle,100.0,529.9696296826049,50.0
FOOD-1281,Dairy,Catch_Spices,Box,100.0,206.61802543673437,
FOOD-7262,Snacks,Amul,Packet,100.0,519.993510033137,
FOOD-2058,Vegetables,Amul,Packet,250.0,79.04575439310469,50.0
FOOD-5293,Bakery,Catch_Spices,Box,250.0,755.4511851329016,
FOOD-6178,Snacks,Amul,Box,250.0,631.2023112764892,150.0
FOOD-7980,Dairy,Amul,Box,100.0,168.75963626775373,
FOOD-2229,Dairy,Amul,Packet,1000.0,513.4484891719094,150.0
FOOD-5585,Snacks,Amul,Box,1000.0,609.7250560246022,50.0
FOOD-9467,Vegetables,Amul,Packet,250.0,175.4621992451951,350.0
FOOD-3740,Dairy,Britannia,Box,100.0,83.7309430940419,
FOOD-3289,Dairy,Britannia,Packet,100.0,287.90601521560285,
FOOD-2239,Vegetables,Amul,Box,1000.0,117.24592954423328,150.0
FOOD-6370,Bakery,Fortune,Bottle,100.0,456.91224703234116,150.0
FOOD-1125,Bakery,Britannia,Loose_Poly,,345.0507785629979,50.0
FOOD-8473,Bakery,Catch_Spices,Bottle,250.0,375.3152270997153,
FOOD-6342,Vegetables,Catch_Spices,Bottle,500.0,438.86214709955385,50.0
FOOD-8351,Vegetables,Fortune,Packet,250.0,785.8211952946551,
FOOD-7638,Dairy,Catch_Spices,Box,100.0,636.182176456876,50.0
FOOD-7570,Vegetables,Fortune,Bottle,500.0,507.28248103645205,50.0
FOOD-4249,Bakery,Catch_Spices,Packet,500.0,297.32743543867554,150.0
FOOD-8595,Dairy,Amul,Bottle,500.0,31.384788978202447,350.0
FOOD-7294,Bakery,Amul,Box,100.0,102.05681246781387,
FOOD-7527,Dairy,Fortune,Packet,500.0,587.3851279261131,150.0
FOOD-6757,Dairy,Britannia,Packet,250.0,301.67110331111905,
FOOD-2969,Vegetables,Fortune,Bottle,250.0,274.20557431568943,
FOOD-1891,Vegetables,Catch_Spices,Box,250.0,712.2929032867709,150.0
FOOD-5470,Dairy,Amul,Packet,100.0,392.7620235058792,150.0
FOOD-8175,Bakery,Fortune,Loose_Poly,100.0,720.6658753563567,350.0
FOOD-9320,Bakery,Amul,Loose_Poly,,710.4444232177377,150.0
FOOD-7812,Bakery,Amul,Packet,250.0,73.34322045449802,
FOOD-8519,Snacks,Britannia,Packet,250.0,756.8367529624932,
FOOD-5612,Vegetables,Amul,Box,500.0,70.79435804997036,150.0
FOOD-2198,Vegetables,Britannia,Loose_Poly,100.0,771.1698310452981,50.0
FOOD-6238,Vegetables,Britannia,Box,1000.0,367.56578490351836,50.0
FOOD-7089,Bakery,Amul,Bottle,100.0,611.0799338461153,50.0
FOOD-7257,Dairy,Fortune,Packet,250.0,567.8540500799842,350.0
FOOD-8705,Bakery,Britannia,Bottle,,419.6110297163775,150.0
FOOD-4719,Dairy,Amul,Bottle,500.0,499.36930688015815,50.0
FOOD-1302,Snacks,Amul,Packet,500.0,760.4353633843638,700.0
FOOD-1986,Snacks,Catch_Spices,Bottle,1000.0,742.6076776239598,150.0
FOOD-5440,Vegetables,Fortune,Packet,250.0,526.9175797046786,
FOOD-5909,Dairy,Amul,Bottle,100.0,529.5977563582749,
FOOD-4072,Dairy,Amul,Packet,500.0,205.08156777955205,50.0
FOOD-4124,Vegetables,Fortune,Packet,500.0,664.6125608273178,50.0
FOOD-9125,Dairy,Britannia,Box,1000.0,509.7566330716407,150.0
FOOD-4291,Bakery,Amul,Packet,100.0,662.73654567876,150.0
FOOD-5033,Vegetables,Britannia,Bottle,500.0,529.7034041275015,
FOOD-6105,Dairy,Britannia,Packet,100.0,246.46282056497586,150.0
FOOD-1703,Bakery,Fortune,Packet,250.0,159.69030815734249,50.0
FOOD-9133,Vegetables,Amul,Packet,100.0,70.8030169362928,50.0
FOOD-1574,Dairy,Britannia,Packet,500.0,472.93599648550025,150.0
FOOD-6704,Vegetables,Amul,Packet,500.0,234.40057243190066,50.0
FOOD-8848,Bakery,Catch_Spices,Box,,508.1025165267433,150.0
FOOD-6208,Vegetables,Fortune,Packet,250.0,56.33859145817951,
FOOD-7924,Bakery,Fortune,Packet,250.0,306.7738213544454,50.0
FOOD-4828,Dairy,Britannia,Box,100.0,215.83704014212273,50.0
FOOD-4230,Vegetables,Britannia,Packet,,302.56392162087934,50.0
FOOD-1488,Dairy,Catch_Spices,Box,250.0,52.883909507703784,
FOOD-8114,Dairy,Amul,Packet,500.0,582.1033208784228,150.0
FOOD-4173,Dairy,Fortune,Packet,250.0,102.19089318294887,
FOOD-2667,Dairy,Amul,Bottle,250.0,21.378074815041074,
FOOD-5114,Dairy,Amul,Loose_Poly,1000.0,757.5683900975735,
FOOD-4553,Vegetables,Britannia,Packet,,162.3723420683894,150.0
FOOD-8761,Vegetables,Fortune,Bottle,500.0,664.1684257719139,
FOOD-2000,Bakery,Fortune,Packet,250.0,771.9317738081282,150.0
FOOD-2388,Dairy,Britannia,Packet,1000.0,431.9557476593219,
FOOD-6450,Dairy,Britannia,Loose_Poly,250.0,425.63334643756167,50.0
FOOD-4712,Bakery,Catch_Spices,Packet,500.0,300.2596235368936,150.0
FOOD-2367,Dairy,Amul,Box,100.0,346.21994317256195,
FOOD-9189,Bakery,Fortune,Packet,1000.0,390.8395635931387,
FOOD-1454,Vegetables,Britannia,Box,250.0,130.1545789392971,50.0
FOOD-3772,Vegetables,Amul,Bottle,250.0,298.14201191288373,150.0
FOOD-4726,Snacks,Amul,Box,100.0,654.7256696614618,50.0
FOOD-8232,Dairy,Britannia,Packet,1000.0,154.09451446936325,50.0
FOOD-5806,Bakery,Amul,Box,500.0,586.5840650937512,
FOOD-3190,Vegetables,Amul,Bottle,100.0,524.7534142118707,50.0
FOOD-3875,Dairy,Amul,Bottle,100.0,55.2652424733007,150.0
FOOD-6592,Bakery,Amul,Box,250.0,27.718806065767545,
FOOD-2440,Vegetables,Britannia,Bottle,100.0,288.4974854368957,150.0
FOOD-9927,Bakery,Fortune,Box,250.0,556.8145189341544,350.0
FOOD-7059,Dairy,Amul,Packet,99999.0,271.03016261492263,
FOOD-8010,Dairy,Britannia,Bottle,500.0,537.5093074743902,150.0
FOOD-8117,Dairy,Amul,Box,1000.0,535.7119329921054,50.0
FOOD-3989,Bakery,Britannia,Packet,250.0,647.1781518731723,150.0
FOOD-7228,Vegetables,Fortune,Bottle,500.0,88.59363561603736,50.0
FOOD-7471,Vegetables,Britannia,Loose_Poly,250.0,465.9318240380963,150.0
FOOD-3863,Bakery,Fortune,Bottle,250.0,59.372724462918455,50.0
FOOD-2177,Bakery,Britannia,Packet,250.0,148.99824081593687,150.0
FOOD-5760,Vegetables,Britannia,Packet,250.0,267.1457132563526,150.0
FOOD-1011,Dairy,Britannia,Box,-200.0,0.0,
FOOD-6252,Dairy,Fortune,Loose_Poly,250.0,779.3636002532244,
FOOD-5399,Dairy,Catch_Spices,Loose_Poly,1000.0,280.5914433648694,150.0
FOOD-9234,Vegetables,Britannia,Bottle,500.0,421.70414346812055,50.0
FOOD-6445,Bakery,Fortune,Bottle,250.0,214.65392038372397,350.0
FOOD-7570,Vegetables,Amul,Packet,250.0,543.6368002815956,350.0
FOOD-9212,Bakery,Catch_Spices,Packet,250.0,299.6028356808527,150.0
FOOD-1406,Bakery,Amul,Packet,100.0,390.46097701623927,50.0
FOOD-5431,Dairy,Amul,Packet,500.0,458.57217192199676,
FOOD-6243,Vegetables,Amul,Box,1000.0,552.1314406267485,150.0
FOOD-7542,Vegetables,Catch_Spices,Box,100.0,57.44081241890507,
FOOD-7936,Dairy,Catch_Spices,Bottle,1000.0,448.371864091409,50.0
FOOD-9906,Bakery,Catch_Spices,Loose_Poly,100.0,350.6196372734044,50.0
FOOD-5146,Dairy,Fortune,Loose_Poly,250.0,115.67441831893703,350.0
FOOD-1140,Dairy,Britannia,Bottle,250.0,174.34896798177573,
FOOD-5882,Dairy,Catch_Spices,Bottle,100.0,708.2731719691086,150.0
FOOD-7012,Vegetables,Catch_Spices,Packet,100.0,698.703047189187,50.0
FOOD-1963,Vegetables,Britannia,Bottle,250.0,36.33090099470316,
FOOD-8151,Vegetables,Amul,Packet,,554.6271780766393,150.0
FOOD-9564,Vegetables,Britannia,Packet,100.0,447.80797737850975,
FOOD-4610,Dairy,Catch_Spices,Loose_Poly,100.0,752.4545160863263,
FOOD-7894,Bakery,Catch_Spices,Packet,,727.3245117077084,150.0
FOOD-8311,Bakery,Catch_Spices,Packet,100.0,467.853911153366,
FOOD-1105,Vegetables,Catch_Spices,Bottle,250.0,119.77438784161787,50.0
FOOD-6539,Vegetables,Catch_Spices,Bottle,1000.0,373.2538686987471,50.0
FOOD-7787,Vegetables,Fortune,Packet,100.0,582.8798498739145,50.0
FOOD-3137,Vegetables,Fortune,Packet,100.0,761.8719417209984,150.0
FOOD-5445,Dairy,Amul,Loose_Poly,500.0,297.4252305445402,
FOOD-4530,Dairy,Britannia,Packet,,629.890466003306,
FOOD-2286,Vegetables,Britannia,Box,500.0,549.8391950925618,
FOOD-8052,Vegetables,Catch_Spices,Bottle,100.0,71.85129394238709,50.0
FOOD-4654,Vegetables,Britannia,Bottle,100.0,450.80171172616747,50.0
FOOD-8102,Vegetables,Amul,Packet,100.0,154.97197849611482,
FOOD-3359,Bakery,Amul,Box,100.0,550.003940820434,150.0
FOOD-9105,Vegetables,Britannia,Box,500.0,491.967029083105,350.0
FOOD-9636,Dairy,Britannia,Packet,100.0,778.7079923907281,150.0
FOOD-7441,Dairy,Amul,Packet,99999.0,748.9523054485995,
FOOD-6047,Bakery,Amul,Packet,250.0,17.40453854311614,50.0
FOOD-9227,Bakery,Britannia,Box,1000.0,73.22324983564269,150.0
FOOD-6203,Bakery,Amul,Bottle,100.0,617.6161060293534,50.0
FOOD-2798,Vegetables,Amul,Packet,100.0,551.6580276511007,150.0
FOOD-6291,Dairy,Amul,Packet,250.0,642.7470228283443,150.0
FOOD-6495,Bakery,Britannia,Bottle,100.0,220.78378890797566,
FOOD-7284,Vegetables,Britannia,Box,1000.0,680.9649873223565,50.0
FOOD-8285,Dairy,Amul,Bottle,250.0,359.51138287062736,
FOOD-2300,Bakery,Catch_Spices,Packet,500.0,216.90770289280897,50.0
FOOD-7869,Dairy,Amul,Packet,100.0,18.380120592064962,150.0
FOOD-4097,Vegetables,Amul,Bottle,500.0,698.3775875074791,350.0
FOOD-5616,Vegetables,Amul,Packet,250.0,432.9216408997362,350.0
FOOD-1009,Dairy,Amul,Box,500.0,780.5518461640742,
FOOD-6752,Vegetables,Amul,Bottle,100.0,574.598297758135,350.0
FOOD-7295,Bakery,Amul,Packet,1000.0,73.52954335692507,150.0
FOOD-5815,Bakery,Britannia,Bottle,5000.0,474.6710372576925,150.0
FOOD-2072,Vegetables,Britannia,Box,1000.0,23.528386460444523,350.0
FOOD-4225,Bakery,Britannia,Bottle,250.0,450.64766482821636,50.0
FOOD-2316,Dairy,Fortune,Box,250.0,286.65931384827377,
FOOD-6699,Vegetables,Amul,Bottle,100.0,518.2037094278248,
FOOD-7807,Bakery,Catch_Spices,Box,1000.0,437.8436229345539,
FOOD-7674,Bakery,Amul,Bottle,5000.0,216.46675549744583,150.0
FOOD-4683,Dairy,Britannia,Packet,,138.25698119360095,50.0
FOOD-8227,Bakery,Amul,Packet,250.0,329.72207420998217,50.0
FOOD-4273,Bakery,Catch_Spices,Loose_Poly,1000.0,789.6006887311876,
FOOD-8000,Bakery,Britannia,Loose_Poly,100.0,354.2019260339246,350.0
FOOD-1145,Dairy,Amul,Box,100.0,601.5418388796103,
FOOD-6010,Bakery,Britannia,Box,5000.0,55.009085228242874,50.0
FOOD-4040,Snacks,Amul,Packet,1000.0,309.30395388974887,50.0
FOOD-1482,Bakery,Fortune,Bottle,1000.0,468.455199387213,
FOOD-4179,Vegetables,Britannia,Loose_Poly,100.0,603.4452455295009,150.0
FOOD-2249,Dairy,Amul,Box,100.0,427.4230892804774,50.0
FOOD-1630,Dairy,Amul,Packet,500.0,417.0834811826172,50.0
FOOD-9853,Vegetables,Amul,Packet,250.0,613.4864609517635,150.0
FOOD-3852,Snacks,Britannia,Bottle,100.0,257.4972966819312,
FOOD-1987,Vegetables,Amul,Bottle,1000.0,81.58231148840011,150.0
FOOD-8622,Vegetables,Britannia,Packet,1000.0,284.2488721037505,150.0
FOOD-8327,Snacks,Catch_Spices,Bottle,100.0,135.60702600505337,150.0
FOOD-9841,Dairy,Amul,Packet,100.0,773.0959212654124,50.0
FOOD-2100,Vegetables,Catch_Spices,Box,100.0,466.2341225065864,
FOOD-7652,Dairy,Britannia,Box,250.0,362.8143407488187,50.0
FOOD-9632,Dairy,Amul,Box,100.0,730.5209837436881,50.0
FOOD-8421,Vegetables,Britannia,Box,250.0,721.2854960200116,
FOOD-6016,Snacks,Fortune,Bottle,250.0,338.4008504686256,50.0
FOOD-1769,Dairy,Britannia,Box,1000.0,701.0346161773501,50.0
FOOD-2343,Dairy,Amul,Bottle,100.0,60.58048718297972,
FOOD-5358,Dairy,Amul,Loose_Poly,250.0,709.718124812712,350.0
FOOD-7780,Dairy,Fortune,Packet,500.0,255.36098755879104,150.0
FOOD-7602,Vegetables,Britannia,Loose_Poly,250.0,456.4466046290908,
FOOD-3349,Vegetables,Britannia,Packet,5000.0,223.05398078518888,150.0
FOOD-6699,Dairy,Amul,Packet,500.0,787.9916501637781,350.0
FOOD-2241,Bakery,Fortune,Bottle,1000.0,66.70618683566137,50.0
FOOD-2125,Vegetables,Catch_Spices,Bottle,100.0,363.0946765567144,
FOOD-7764,Dairy,Amul,Packet,250.0,500.5806423185134,50.0
FOOD-6101,Bakery,Amul,Bottle,250.0,496.33367934645946,150.0
FOOD-8843,Vegetables,Catch_Spices,Box,-200.0,0.0,
FOOD-1072,Vegetables,Fortune,Packet,100.0,582.288107794414,150.0
FOOD-6472,Vegetables,Britannia,Bottle,100.0,636.5827371082397,150.0
FOOD-6189,Dairy,Catch_Spices,Packet,500.0,195.08705349685638,150.0
FOOD-3472,Vegetables,Britannia,Bottle,100.0,302.70012978749673,50.0
FOOD-1707,Dairy,Amul,Bottle,500.0,311.80616162441544,50.0
FOOD-2804,Dairy,Fortune,Packet,5000.0,765.1133321190122,
FOOD-7704,Dairy,Britannia,Loose_Poly,1000.0,333.3563670973145,50.0
FOOD-4713,Vegetables,Catch_Spices,Bottle,100.0,185.27667645669476,150.0
FOOD-6051,Dairy,Amul,Box,100.0,509.55209684948306,150.0
FOOD-3475,Bakery,Britannia,Box,250.0,347.54086271193034,150.0
FOOD-4610,Snacks,Fortune,Box,250.0,207.56324986144114,
FOOD-5255,Bakery,Amul,Packet,500.0,574.9570248219788,
FOOD-8397,Dairy,Amul,Packet,500.0,161.62097645170547,150.0
FOOD-2735,Dairy,Catch_Spices,Bottle,500.0,510.34969212088527,350.0
FOOD-9258,Vegetables,Britannia,Box,100.0,350.1192606922909,
FOOD-8979,Vegetables,Britannia,Packet,500.0,262.142059821231,150.0
FOOD-3428,Vegetables,Catch_Spices,Loose_Poly,100.0,757.325991314968,50.0
FOOD-8426,Bakery,Amul,Packet,,266.2819311736761,50.0
FOOD-9533,Vegetables,Catch_Spices,Packet,500.0,284.5308255784749,150.0
FOOD-6249,Vegetables,Fortune,Packet,250.0,697.8043076652051,150.0
FOOD-6291,Snacks,Britannia,Bottle,500.0,111.94425667163965,50.0
FOOD-3817,Vegetables,Britannia,Loose_Poly,250.0,95.37431222038823,150.0
FOOD-4874,Vegetables,Catch_Spices,Packet,,233.33914942675696,150.0
FOOD-5211,Vegetables,Amul,Bottle,250.0,477.3923793868232,50.0
FOOD-1661,Dairy,Amul,Packet,500.0,313.597126487009,150.0
FOOD-4374,Dairy,Amul,Bottle,100.0,490.7580398601833,
FOOD-1207,Dairy,Amul,Packet,500.0,136.2029985251034,
FOOD-3665,Dairy,Britannia,Bottle,500.0,216.54617052620415,50.0
FOOD-3493,Bakery,Catch_Spices,Bottle,250.0,456.47824371185254,50.0
FOOD-7813,Bakery,Catch_Spices,Bottle,1000.0,181.54786978439856,
FOOD-1632,Snacks,Amul,Packet,1000.0,344.01565808745147,50.0
FOOD-4083,Bakery,Britannia,Packet,1000.0,462.3918228234348,150.0
FOOD-4719,Dairy,Britannia,Bottle,500.0,779.1842128019224,50.0
FOOD-8123,Vegetables,Amul,Box,250.0,73.11045972329862,50.0
FOOD-2679,Vegetables,Fortune,Loose_Poly,250.0,373.7270430710149,150.0
FOOD-1236,Vegetables,Catch_Spices,Box,500.0,323.0540589862834,
FOOD-8446,Bakery,Catch_Spices,Loose_Poly,100.0,661.1505870664306,50.0
FOOD-5443,Bakery,Amul,Bottle,500.0,721.2347240324631,
FOOD-7770,Dairy,Britannia,Packet,250.0,726.5404031397783,50.0
FOOD-7099,Vegetables,Amul,Packet,100.0,306.36005730285905,50.0
FOOD-9555,Dairy,Amul,Bottle,250.0,250.6775660474308,
FOOD-3368,Snacks,Britannia,Bottle,100.0,364.8184278595169,
FOOD-1285,Dairy,Catch_Spices,Box,,281.7491817177244,
FOOD-1148,Bakery,Catch_Spices,Packet,1000.0,577.8922746488729,50.0
FOOD-5037,Bakery,Catch_Spices,Bottle,250.0,178.7211284173702,
FOOD-7549,Snacks,Catch_Spices,Bottle,250.0,530.3604264183662,50.0
FOOD-8121,Bakery,Amul,Bottle,100.0,742.3201511525557,150.0
FOOD-5895,Bakery,Britannia,Packet,250.0,231.13172005992683,
FOOD-6280,Vegetables,Amul,Box,100.0,544.7435871051712,50.0
FOOD-2012,Vegetables,Amul,Packet,500.0,123.41328603032888,350.0
FOOD-3785,Dairy,Britannia,Loose_Poly,1000.0,105.8933142568347,150.0
FOOD-4725,Vegetables,Fortune,Loose_Poly,1000.0,101.35913767124414,50.0
FOOD-5576,Snacks,Britannia,Packet,100.0,119.43725417782562,50.0
FOOD-6782,Vegetables,Amul,Packet,250.0,180.77024754445915,150.0
FOOD-7257,Bakery,Amul,Box,1000.0,454.6360915254175,350.0
FOOD-3408,Dairy,Amul,Bottle,100.0,615.9186624062745,50.0
FOOD-1340,Vegetables,Amul,Packet,100.0,110.21704873162346,50.0
FOOD-3817,Snacks,Amul,Loose_Poly,1000.0,697.3118030666725,150.0
FOOD-3496,Dairy,Britannia,Bottle,500.0,675.7458646998786,
FOOD-6962,Dairy,Fortune,Packet,250.0,584.6365409372843,150.0
FOOD-6299,Vegetables,Britannia,Bottle,100.0,346.5129815745637,50.0
FOOD-8574,Bakery,Britannia,Packet,250.0,11.230215512165408,350.0
FOOD-2689,Vegetables,Amul,Packet,250.0,590.4643036272345,350.0
FOOD-4267,Dairy,Catch_Spices,Bottle,250.0,704.3990542943872,
FOOD-5406,Dairy,Amul,Packet,250.0,274.87623717577094,50.0
FOOD-9453,Bakery,Fortune,Bottle,250.0,577.2101733646838,50.0
FOOD-2442,Bakery,Catch_Spices,Loose_Poly,500.0,59.017615345412544,
FOOD-9597,Dairy,Catch_Spices,Box,500.0,570.5009484625978,50.0
FOOD-5437,Vegetables,Amul,Packet,500.0,63.96373147062551,50.0
FOOD-6435,Bakery,Britannia,Packet,100.0,473.87720535205887,50.0
FOOD-9435,Vegetables,Amul,Bottle,250.0,482.06709585728197,150.0
FOOD-5107,Dairy,Amul,Bottle,100.0,248.7036779948174,
FOOD-1560,Dairy,Amul,Box,250.0,72.50695439061789,150.0
FOOD-9785,Bakery,Catch_Spices,Bottle,5000.0,759.9744720228254,350.0
FOOD-6548,Dairy,Catch_Spices,Packet,500.0,433.1061491731244,50.0
FOOD-2826,Dairy,Amul,Bottle,100.0,468.0089188478515,
FOOD-8629,Bakery,Britannia,Box,100.0,495.8665023340742,
FOOD-9325,Dairy,Catch_Spices,Loose_Poly,100.0,713.9278622716625,50.0
FOOD-4138,Vegetables,Britannia,Packet,100.0,57.60195919193849,150.0
FOOD-8693,Dairy,Amul,Bottle,250.0,715.697336603501,50.0
FOOD-9264,Bakery,Britannia,Packet,250.0,199.34444180290654,150.0
FOOD-8842,Snacks,Fortune,Bottle,100.0,71.58069718111449,150.0
FOOD-7721,Dairy,Britannia,Packet,100.0,529.2400231837518,50.0
FOOD-8002,Dairy,Fortune,Loose_Poly,500.0,781.81075896278,50.0
FOOD-5225,Vegetables,Britannia,Bottle,250.0,55.22123238221076,50.0
FOOD-3978,Bakery,Amul,Box,1000.0,346.6362362495191,150.0
FOOD-8373,Bakery,Amul,Loose_Poly,100.0,428.52977502159075,
FOOD-6907,Vegetables,Amul,Packet,1000.0,209.1739816417572,350.0
FOOD-7097,Vegetables,Britannia,Bottle,250.0,786.4689978308447,150.0
FOOD-6656,Bakery,Amul,Box,100.0,516.3609395370237,50.0
FOOD-9984,Vegetables,Fortune,Bottle,100.0,677.037031548902,50.0
FOOD-5259,Vegetables,Britannia,Bottle,250.0,338.46436875765374,50.0
FOOD-9286,Vegetables,Fortune,Bottle,250.0,289.625150844406,50.0
FOOD-6901,Vegetables,Catch_Spices,Bottle,100.0,446.99473695606287,50.0
FOOD-5917,Dairy,Fortune,Packet,1000.0,353.8699696750454,
FOOD-9429,Bakery,Catch_Spices,Bottle,100.0,574.8089635580676,
FOOD-3530,Vegetables,Britannia,Packet,250.0,219.99629126731782,
FOOD-2960,Vegetables,Amul,Packet,250.0,365.1769145629957,50.0
FOOD-8045,Vegetables,Catch_Spices,Packet,250.0,717.1548703623072,50.0
FOOD-2048,Dairy,Catch_Spices,Packet,1000.0,607.3252412712302,150.0
FOOD-6772,Vegetables,Catch_Spices,Bottle,-200.0,0.0,50.0
FOOD-3529,Dairy,Britannia,Packet,,710.623215219362,
FOOD-3964,Bakery,Britannia,Packet,250.0,475.32310645169855,
FOOD-8137,Vegetables,Amul,Box,1000.0,546.6368747852617,
FOOD-1963,Vegetables,Fortune,Box,250.0,242.46268702092019,
FOOD-1536,Vegetables,Amul,Box,500.0,358.8199682721694,150.0
FOOD-8340,Dairy,Amul,Loose_Poly,99999.0,647.3818583359382,150.0
FOOD-8179,Bakery,Britannia,Packet,500.0,271.23421282291383,700.0
FOOD-8967,Vegetables,Britannia,Packet,100.0,140.39867625305268,
FOOD-9734,Snacks,Amul,Packet,1000.0,308.86088125694965,150.0
FOOD-1845,Vegetables,Fortune,Loose_Poly,5000.0,64.6827472534166,150.0
FOOD-6777,Bakery,Catch_Spices,Box,500.0,577.1066022030965,150.0
FOOD-4036,Dairy,Britannia,Packet,250.0,126.71926793161626,50.0
FOOD-6947,Bakery,Britannia,Packet,1000.0,235.24946657806734,50.0
FOOD-3494,Dairy,Catch_Spices,Bottle,5000.0,706.0539943875748,150.0
FOOD-3719,Dairy,Amul,Packet,1000.0,436.99314978584914,150.0
FOOD-2884,Bakery,Fortune,Bottle,250.0,263.8573680712158,150.0
FOOD-5349,Bakery,Amul,Loose_Poly,500.0,442.65684311175977,
FOOD-6179,Dairy,Amul,Bottle,500.0,182.43935110919261,
FOOD-7610,Vegetables,Britannia,Loose_Poly,100.0,29.886772467432014,350.0
FOOD-7430,Vegetables,Fortune,Packet,250.0,486.94865838140436,50.0
FOOD-8154,Bakery,Amul,Bottle,500.0,574.1594868999362,150.0
FOOD-7488,Dairy,Amul,Box,1000.0,705.0275947023238,50.0
FOOD-5737,Dairy,Britannia,Bottle,1000.0,619.7878552411316,150.0
FOOD-7525,Bakery,Britannia,Bottle,100.0,742.0753833914569,
FOOD-4850,Bakery,Britannia,Box,250.0,788.9032456788675,
FOOD-1689,Dairy,Amul,Box,250.0,598.4990037191806,50.0
FOOD-6175,Bakery,Britannia,Packet,1000.0,695.659407655964,50.0
FOOD-9648,Bakery,Amul,Packet,,542.247887550266,50.0
FOOD-6078,Dairy,Amul,Packet,500.0,145.0408550545326,150.0
FOOD-6448,Vegetables,Britannia,Loose_Poly,500.0,153.54491679460511,50.0
FOOD-2179,Bakery,Britannia,Loose_Poly,1000.0,97.10497048905788,350.0
FOOD-7406,Dairy,Amul,Packet,250.0,754.9500287948836,
FOOD-9591,Snacks,Amul,Packet,500.0,541.4738412931104,
FOOD-7907,Vegetables,Britannia,Loose_Poly,5000.0,634.0287028677644,350.0
FOOD-9800,Vegetables,Amul,Packet,500.0,271.61429609124775,150.0
FOOD-2638,Snacks,Amul,Packet,100.0,373.7331509606387,150.0
FOOD-6671,Dairy,Britannia,Packet,100.0,41.425830150987316,
FOOD-7928,Dairy,Amul,Packet,1000.0,712.315846343727,350.0
FOOD-2382,Bakery,Amul,Bottle,250.0,683.8727092351704,150.0
FOOD-2403,Bakery,Catch_Spices,Bottle,500.0,630.0009545427924,150.0
FOOD-4292,Dairy,Fortune,Bottle,500.0,56.05863346814129,350.0
