Account_ID,Internal_Risk_Grade,Loan_Purpose,Customer_Debt_To_Income_Ratio,Loan_Default_Status,Requested_Amount_Raw
ACC-355426,Class-A,Small Business,55.0,0," $15,244.00 "
ACC-341281,Class-B,Debt Consolidation,12.5,0," $38,887.00 "
ACC-367781,Class-A,Small Business,38.2,0," $29,695.00 "
ACC-102883,Class-A,Debt Consolidation,24.8,0," $36,999.00 "
ACC-962079,,Debt Consolidation,,0," $21,135.00 "
ACC-265721,Class-A,Major Purchase,12.5,0," $10,553.00 "
ACC-244588,Class-C,Home Improvement,12.5,0," $11,494.00 "
ACC-480658,Class-B,Debt Consolidation,12.5,0," $34,673.00 "
ACC-651134,Class-B,Debt Consolidation,38.2,0," $10,475.00 "
ACC-945341,Class-A,N/A,38.2,0," $9,192.00 "
ACC-434001,Class-A,Home Improvement,38.2,0," $18,755.00 "
ACC-958386,Class-A,Major Purchase,24.8,0," $23,264.00 "
ACC-793757,Class-A,Debt Consolidation,,1," $5,204.00 "
ACC-448158,Class-B,N/A,12.5,0," $15,454.00 "
ACC-518489,Class-A,Debt Consolidation,12.5,0," $8,323.00 "
ACC-866435,UNKNOWN,N/A,12.5,1," $11,036.00 "
ACC-482122,Class-C,Debt Consolidation,12.5,0," $10,610.00 "
ACC-423792,Class-B,Home Improvement,38.2,0," $36,840.00 "
ACC-413542,Class-A,Debt Consolidation,99.9,0," $22,326.00 "
ACC-262382,Class-A,Home Improvement,12.5,1," $37,188.00 "
ACC-532519,Class-A,Home Improvement,24.8,1," $19,289.00 "
ACC-574311,Class-B,Debt Consolidation,24.8,1," $23,697.00 "
ACC-717541,Class-A,Home Improvement,24.8,0," $29,532.00 "
ACC-757468,,Debt Consolidation,,0," $8,514.00 "
ACC-160192,Class-A,Home Improvement,38.2,0," $6,341.00 "
ACC-937843,Class-B,Debt Consolidation,24.8,0," $21,470.00 "
ACC-750373,Class-B,Debt Consolidation,12.5,0," $36,871.00 "
ACC-635529,Class-B,Home Improvement,38.2,0," $5,259.00 "
ACC-366524,Class-C,Home Improvement,38.2,0," $23,864.00 "
ACC-526243,Class-B,Debt Consolidation,,1," $32,346.00 "
ACC-429220,Class-C,Debt Consolidation,55.0,0," $33,312.00 "
ACC-402212,Class-C,Home Improvement,,0," $16,280.00 "
ACC-691556,Class-A,Debt Consolidation,,0," $39,919.00 "
ACC-476747,Class-B,N/A,,0," $24,942.00 "
ACC-887748,Class-C,Debt Consolidation,55.0,1," $44,646.00 "
ACC-954232,Class-A,Debt Consolidation,24.8,0," $10,184.00 "
ACC-585521,Class-B,Major Purchase,24.8,0," $8,951.00 "
ACC-716448,Class-A,Home Improvement,-1.5,0," $29,226.00 "
ACC-237903,Class-A,Debt Consolidation,38.2,0," $18,926.00 "
ACC-955552,Class-A,Debt Consolidation,24.8,0," $26,944.00 "
ACC-307114,Class-C,Debt Consolidation,38.2,0," $20,595.00 "
ACC-173814,Class-A,Debt Consolidation,12.5,1," $6,771.00 "
ACC-842138,Class-A,Small Business,,0," $5,139.00 "
ACC-712384,Class-A,Major Purchase,55.0,0," $21,559.00 "
ACC-205798,UNKNOWN,Debt Consolidation,55.0,1," $6,132.00 "
ACC-228281,Class-A,Home Improvement,38.2,0," $8,477.00 "
ACC-840392,Class-B,Home Improvement,55.0,0," $27,636.00 "
ACC-774572,Class-C,Debt Consolidation,12.5,0," $7,819.00 "
ACC-257387,Class-A,Home Improvement,55.0,0," $27,299.00 "
ACC-219442,Class-B,Debt Consolidation,55.0,0," $43,912.00 "
ACC-910463,Class-B,Major Purchase,,0," $7,486.00 "
ACC-559606,Class-A,Debt Consolidation,55.0,0," $7,064.00 "
ACC-486955,Class-A,Debt Consolidation,38.2,0," $5,234.00 "
ACC-827007,Class-B,Debt Consolidation,12.5,0," $11,852.00 "
ACC-963361,Class-B,Home Improvement,,0," $30,240.00 "
ACC-134836,Class-B,Major Purchase,,0," $21,749.00 "
ACC-801938,UNKNOWN,Debt Consolidation,12.5,0," $24,116.00 "
ACC-954923,Class-B,Small Business,12.5,0," $16,832.00 "
ACC-536550,Class-C,Debt Consolidation,,0," $38,234.00 "
ACC-907388,Class-B,Debt Consolidation,24.8,0," $35,745.00 "
ACC-587553,Class-A,Major Purchase,38.2,1," $34,839.00 "
ACC-578196,Class-A,Debt Consolidation,12.5,0," $26,065.00 "
ACC-404835,Class-B,Debt Consolidation,24.8,0," $39,439.00 "
ACC-932995,Class-B,Small Business,24.8,0," $30,456.00 "
ACC-444950,Class-A,Debt Consolidation,12.5,0," $18,530.00 "
ACC-217355,Class-B,Major Purchase,,1," $12,081.00 "
ACC-638695,Class-B,Debt Consolidation,-1.5,0," $23,346.00 "
ACC-144652,Class-A,Debt Consolidation,12.5,0," $23,617.00 "
ACC-566448,Class-B,Debt Consolidation,24.8,0," $8,575.00 "
ACC-142336,Class-A,N/A,,0," $21,263.00 "
ACC-490953,Class-C,Home Improvement,,1," $15,811.00 "
ACC-173512,Class-B,Major Purchase,38.2,0," $24,441.00 "
ACC-773379,Class-A,Debt Consolidation,12.5,0," $20,600.00 "
ACC-979481,Class-A,Small Business,38.2,0," $13,079.00 "
ACC-274065,Class-C,Home Improvement,55.0,1," $23,562.00 "
ACC-715849,Class-A,Home Improvement,24.8,0," $16,721.00 "
ACC-545859,Class-A,Debt Consolidation,12.5,0," $42,416.00 "
ACC-563856,Class-A,Home Improvement,12.5,0," $8,608.00 "
ACC-718995,,Debt Consolidation,,0," $24,226.00 "
ACC-875249,Class-A,Home Improvement,12.5,0," $28,895.00 "
ACC-466377,Class-C,Debt Consolidation,38.2,0," $24,072.00 "
ACC-202461,Class-B,Debt Consolidation,,0," $22,848.00 "
ACC-368716,UNKNOWN,Debt Consolidation,38.2,0," $26,694.00 "
ACC-232871,Class-A,Debt Consolidation,24.8,0," $8,949.00 "
ACC-598220,,Home Improvement,,0," $32,083.00 "
ACC-132887,Class-B,Home Improvement,55.0,0," $36,967.00 "
ACC-465611,Class-B,Home Improvement,12.5,0," $6,191.00 "
ACC-268883,Class-A,Small Business,12.5,0," $14,340.00 "
ACC-939970,Class-B,N/A,24.8,0," $37,021.00 "
ACC-343195,Class-A,Debt Consolidation,55.0,0," $31,485.00 "
ACC-290474,Class-A,Home Improvement,12.5,1," $20,161.00 "
ACC-747270,Class-C,Small Business,,0," $24,064.00 "
ACC-240704,Class-C,Home Improvement,38.2,0," $42,344.00 "
ACC-315177,Class-C,Debt Consolidation,55.0,0," $36,154.00 "
ACC-372046,,N/A,,0," $18,392.00 "
ACC-427180,Class-A,Home Improvement,38.2,0," $29,182.00 "
ACC-380714,UNKNOWN,Home Improvement,38.2,1," $42,873.00 "
ACC-755982,Class-B,Debt Consolidation,55.0,0," $43,222.00 "
ACC-798373,Class-B,Debt Consolidation,12.5,0," $36,122.00 "
ACC-387220,Class-B,Home Improvement,12.5,0," $10,185.00 "
ACC-275531,Class-B,Major Purchase,38.2,0," $7,762.00 "
ACC-751768,Class-B,Debt Consolidation,38.2,0," $23,948.00 "
ACC-727354,UNKNOWN,Small Business,,0," $32,930.00 "
ACC-449951,Class-B,Small Business,24.8,0," $21,513.00 "
ACC-711975,Class-A,Debt Consolidation,99.9,0," $30,616.00 "
ACC-468935,Class-B,Debt Consolidation,99.9,0," $6,833.00 "
ACC-609705,Class-A,Home Improvement,24.8,0," $13,570.00 "
ACC-930153,Class-A,Debt Consolidation,99.9,0," $24,185.00 "
ACC-583560,Class-B,Debt Consolidation,12.5,0," $33,093.00 "
ACC-264460,Class-C,Debt Consolidation,,0," $10,080.00 "
ACC-782038,Class-A,N/A,99.9,0," $30,536.00 "
ACC-598001,Class-A,Home Improvement,12.5,0," $44,477.00 "
ACC-124504,Class-B,Home Improvement,24.8,0," $11,221.00 "
ACC-361401,Class-A,Debt Consolidation,38.2,0," $10,307.00 "
ACC-229546,Class-A,Home Improvement,55.0,0," $44,527.00 "
ACC-392997,Class-C,Debt Consolidation,55.0,0," $10,137.00 "
ACC-499392,Class-C,Debt Consolidation,12.5,0," $25,116.00 "
ACC-902009,Class-A,Small Business,55.0,0," $41,823.00 "
ACC-352800,Class-A,Debt Consolidation,38.2,0," $7,867.00 "
ACC-670561,Class-A,Major Purchase,24.8,1," $11,906.00 "
ACC-777209,Class-C,Home Improvement,12.5,0," $38,828.00 "
ACC-616245,Class-A,Debt Consolidation,55.0,0," $40,449.00 "
ACC-286713,Class-B,Debt Consolidation,55.0,0," $18,099.00 "
ACC-194043,Class-B,Home Improvement,24.8,0," $33,568.00 "
ACC-447065,Class-A,Debt Consolidation,24.8,0," $11,784.00 "
ACC-727841,Class-A,Small Business,,0," $21,577.00 "
ACC-303473,Class-B,Major Purchase,,0," $36,229.00 "
ACC-430924,Class-B,N/A,38.2,0," $28,971.00 "
ACC-642876,UNKNOWN,Small Business,12.5,1," $32,232.00 "
ACC-943842,Class-B,Debt Consolidation,38.2,1," $36,926.00 "
ACC-393121,Class-C,Small Business,38.2,0," $24,892.00 "
ACC-474980,UNKNOWN,Major Purchase,55.0,0," $29,079.00 "
ACC-510154,Class-A,Debt Consolidation,55.0,0," $25,070.00 "
ACC-326632,Class-A,Home Improvement,,0," $7,992.00 "
ACC-626505,Class-A,Debt Consolidation,,0," $34,019.00 "
ACC-503957,Class-A,Debt Consolidation,38.2,0," $11,740.00 "
ACC-575414,Class-A,Small Business,12.5,0," $39,776.00 "
ACC-116021,Class-B,Small Business,12.5,0," $25,199.00 "
ACC-304255,Class-B,Major Purchase,24.8,0," $13,281.00 "
ACC-317097,Class-A,Debt Consolidation,55.0,0," $23,591.00 "
ACC-877955,Class-A,Major Purchase,,0," $30,338.00 "
ACC-152769,Class-B,Home Improvement,24.8,0," $22,162.00 "
ACC-534904,Class-B,N/A,38.2,0," $6,649.00 "
ACC-253013,UNKNOWN,Small Business,12.5,0," $27,131.00 "
ACC-609149,Class-B,Home Improvement,,0," $44,858.00 "
ACC-359592,Class-A,N/A,55.0,0," $18,473.00 "
ACC-728541,Class-A,Debt Consolidation,24.8,1," $33,989.00 "
ACC-391660,Class-C,Debt Consolidation,12.5,0," $44,667.00 "
ACC-388102,Class-B,Debt Consolidation,38.2,0," $15,491.00 "
ACC-363040,,Major Purchase,,0," $11,007.00 "
ACC-578992,Class-A,Debt Consolidation,38.2,0," $44,047.00 "
ACC-159457,Class-B,Small Business,24.8,0," $26,550.00 "
ACC-352129,Class-B,Small Business,38.2,0," $33,999.00 "
ACC-427781,Class-A,Debt Consolidation,55.0,1," $8,814.00 "
ACC-279200,Class-B,Major Purchase,12.5,0," $20,254.00 "
ACC-320464,Class-A,Debt Consolidation,38.2,0," $19,703.00 "
ACC-683285,Class-B,Home Improvement,12.5,0," $19,091.00 "
ACC-224310,Class-B,Debt Consolidation,38.2,0," $34,755.00 "
ACC-728043,Class-A,Small Business,24.8,1," $12,699.00 "
ACC-370026,Class-A,Home Improvement,24.8,0," $14,709.00 "
ACC-900671,UNKNOWN,Debt Consolidation,55.0,0," $39,552.00 "
ACC-649910,Class-C,Debt Consolidation,12.5,0," $39,615.00 "
ACC-594385,Class-A,Small Business,24.8,0," $44,085.00 "
ACC-150947,Class-B,Debt Consolidation,38.2,0," $30,665.00 "
ACC-470588,Class-B,Debt Consolidation,24.8,0," $19,138.00 "
ACC-994197,Class-C,Debt Consolidation,12.5,0," $9,705.00 "
ACC-254690,Class-B,Debt Consolidation,12.5,0," $20,434.00 "
ACC-726728,Class-A,Major Purchase,55.0,0," $43,955.00 "
ACC-228053,Class-A,Debt Consolidation,24.8,0," $8,453.00 "
ACC-182868,Class-A,Debt Consolidation,12.5,0," $13,568.00 "
ACC-830532,Class-B,Debt Consolidation,38.2,0," $18,141.00 "
ACC-823555,Class-A,Home Improvement,24.8,1," $43,943.00 "
ACC-421957,Class-B,Home Improvement,12.5,0," $30,570.00 "
ACC-347571,Class-A,Home Improvement,12.5,0," $15,647.00 "
ACC-684290,Class-A,Debt Consolidation,38.2,0," $27,521.00 "
ACC-608460,Class-B,N/A,55.0,0," $28,711.00 "
ACC-272461,Class-C,Major Purchase,38.2,0," $18,230.00 "
ACC-209786,Class-A,Debt Consolidation,12.5,0," $36,991.00 "
ACC-484735,UNKNOWN,Small Business,24.8,0," $24,705.00 "
ACC-967997,,Debt Consolidation,,0," $36,138.00 "
ACC-284902,Class-C,Home Improvement,12.5,0," $5,721.00 "
ACC-357866,Class-A,Major Purchase,55.0,0," $20,206.00 "
ACC-455156,Class-B,Debt Consolidation,38.2,0," $31,558.00 "
ACC-515058,Class-A,Debt Consolidation,,0," $44,924.00 "
ACC-835953,Class-A,Small Business,38.2,0," $12,099.00 "
ACC-446534,Class-C,Small Business,55.0,0," $15,056.00 "
ACC-890709,Class-A,N/A,12.5,1," $34,985.00 "
ACC-849366,,Major Purchase,,0," $14,772.00 "
ACC-458352,UNKNOWN,Debt Consolidation,12.5,0," $23,530.00 "
ACC-123659,Class-A,Home Improvement,24.8,0," $43,644.00 "
ACC-865699,Class-B,N/A,38.2,0," $20,626.00 "
ACC-671574,Class-A,Major Purchase,55.0,1," $5,992.00 "
ACC-459119,Class-B,Major Purchase,24.8,1," $32,541.00 "
ACC-705548,Class-B,Small Business,24.8,0," $19,194.00 "
ACC-774677,Class-C,Small Business,55.0,0," $26,372.00 "
ACC-766477,Class-A,Small Business,12.5,0," $38,864.00 "
ACC-869770,,Debt Consolidation,,0," $25,325.00 "
ACC-821534,Class-A,Small Business,,1," $25,124.00 "
ACC-398977,Class-B,Home Improvement,55.0,0," $31,226.00 "
ACC-301333,Class-C,Debt Consolidation,38.2,1," $36,757.00 "
ACC-138487,Class-C,Debt Consolidation,12.5,0," $39,903.00 "
ACC-980118,Class-B,Debt Consolidation,12.5,0," $5,099.00 "
ACC-948794,Class-C,Small Business,12.5,0," $6,730.00 "
ACC-420406,Class-B,Home Improvement,,0," $38,900.00 "
ACC-524602,Class-B,Debt Consolidation,,0," $17,973.00 "
ACC-102110,UNKNOWN,Debt Consolidation,12.5,1," $29,895.00 "
ACC-547768,Class-A,Home Improvement,38.2,0," $43,436.00 "
ACC-155701,Class-A,Debt Consolidation,55.0,0," $29,271.00 "
ACC-640897,UNKNOWN,Debt Consolidation,12.5,0," $14,803.00 "
ACC-243742,Class-A,Small Business,,0," $11,223.00 "
ACC-871091,Class-C,Home Improvement,55.0,0," $8,000.00 "
ACC-518188,Class-B,N/A,24.8,1," $37,375.00 "
ACC-961705,Class-B,Debt Consolidation,38.2,0," $13,207.00 "
ACC-362632,Class-A,N/A,38.2,0," $27,033.00 "
ACC-601099,Class-B,N/A,24.8,0," $24,611.00 "
ACC-172041,UNKNOWN,Debt Consolidation,24.8,1," $7,232.00 "
ACC-425818,Class-B,Home Improvement,24.8,0," $21,503.00 "
ACC-727153,Class-B,Debt Consolidation,,0," $39,145.00 "
ACC-804116,Class-A,Major Purchase,12.5,0," $43,761.00 "
ACC-240198,Class-A,Major Purchase,24.8,0," $31,604.00 "
ACC-639620,Class-A,Debt Consolidation,24.8,1," $6,460.00 "
ACC-567296,Class-B,Major Purchase,55.0,0," $7,239.00 "
ACC-436295,Class-C,Debt Consolidation,12.5,1," $7,810.00 "
ACC-841782,Class-A,Debt Consolidation,38.2,0," $21,864.00 "
ACC-935736,Class-C,Debt Consolidation,24.8,0," $33,972.00 "
ACC-741058,Class-B,Home Improvement,24.8,0," $41,887.00 "
ACC-312136,Class-B,Debt Consolidation,38.2,0," $26,553.00 "
ACC-310851,Class-B,Major Purchase,12.5,0," $38,097.00 "
ACC-876308,,Small Business,,0," $34,420.00 "
ACC-323269,Class-A,Debt Consolidation,12.5,0," $18,467.00 "
ACC-984100,Class-A,Debt Consolidation,-1.5,0," $38,792.00 "
ACC-430063,Class-C,Home Improvement,,0," $9,693.00 "
ACC-770901,Class-A,Major Purchase,24.8,1," $37,882.00 "
ACC-681034,Class-A,Major Purchase,55.0,0," $10,760.00 "
ACC-227658,Class-A,Small Business,55.0,1," $9,459.00 "
ACC-434766,Class-A,Home Improvement,24.8,0," $44,574.00 "
ACC-254423,Class-A,Home Improvement,55.0,0," $36,274.00 "
ACC-985073,Class-A,Debt Consolidation,,0," $16,889.00 "
ACC-796008,Class-B,Debt Consolidation,24.8,0," $21,693.00 "
ACC-419028,Class-A,Debt Consolidation,24.8,0," $39,868.00 "
ACC-639760,Class-C,Small Business,24.8,0," $43,104.00 "
ACC-234132,Class-A,Home Improvement,38.2,0," $31,086.00 "
ACC-413506,Class-B,Home Improvement,12.5,0," $19,714.00 "
ACC-442304,Class-B,Debt Consolidation,24.8,0," $7,100.00 "
ACC-591492,Class-A,Home Improvement,24.8,0," $41,813.00 "
ACC-456444,,N/A,,0," $44,352.00 "
ACC-453190,Class-C,Debt Consolidation,,0," $27,451.00 "
ACC-758256,Class-B,Small Business,38.2,1," $6,634.00 "
ACC-886361,Class-A,Small Business,38.2,0," $40,110.00 "
ACC-692048,Class-B,Debt Consolidation,24.8,0," $5,081.00 "
ACC-576580,Class-C,N/A,12.5,0," $19,833.00 "
ACC-498989,Class-C,Debt Consolidation,55.0,0," $17,067.00 "
ACC-104363,UNKNOWN,Debt Consolidation,12.5,0," $35,950.00 "
ACC-153673,Class-C,Debt Consolidation,55.0,0," $30,260.00 "
ACC-218909,Class-B,Small Business,-1.5,0," $14,986.00 "
ACC-260703,Class-B,Debt Consolidation,12.5,0," $40,126.00 "
ACC-842677,Class-B,Major Purchase,38.2,0," $25,222.00 "
ACC-908110,Class-A,Home Improvement,,0," $23,396.00 "
ACC-186360,Class-C,Debt Consolidation,12.5,0," $28,846.00 "
ACC-699535,Class-A,Debt Consolidation,12.5,0," $26,425.00 "
ACC-563711,Class-B,Home Improvement,38.2,0," $6,582.00 "
ACC-602061,UNKNOWN,N/A,55.0,0," $25,037.00 "
ACC-729149,Class-A,Major Purchase,24.8,0," $25,225.00 "
ACC-321282,Class-B,Small Business,55.0,0," $16,717.00 "
ACC-451835,Class-B,Debt Consolidation,38.2,0," $30,673.00 "
ACC-205133,Class-A,Major Purchase,-1.5,0," $38,222.00 "
ACC-593817,Class-B,Home Improvement,,0," $26,734.00 "
ACC-120067,Class-C,Home Improvement,55.0,0," $37,445.00 "
ACC-507193,Class-B,Home Improvement,38.2,0," $44,239.00 "
ACC-538104,Class-A,Debt Consolidation,24.8,0," $35,671.00 "
ACC-124523,Class-B,Debt Consolidation,,0," $19,586.00 "
ACC-636983,,Debt Consolidation,,0," $23,939.00 "
ACC-728181,Class-A,Debt Consolidation,55.0,0," $18,867.00 "
ACC-507249,Class-B,Debt Consolidation,12.5,0," $19,757.00 "
ACC-548827,Class-B,Small Business,24.8,0," $11,576.00 "
ACC-742673,Class-B,Small Business,24.8,0," $25,780.00 "
ACC-847137,Class-A,Major Purchase,38.2,0," $5,182.00 "
ACC-190756,Class-A,Debt Consolidation,38.2,0," $40,646.00 "
ACC-526788,Class-A,Debt Consolidation,12.5,0," $8,638.00 "
ACC-124954,Class-C,Small Business,38.2,0," $34,283.00 "
ACC-615653,,Small Business,,1," $24,775.00 "
ACC-302225,Class-A,Home Improvement,,0," $34,971.00 "
ACC-836573,UNKNOWN,Debt Consolidation,12.5,1," $34,223.00 "
ACC-530271,Class-A,Home Improvement,24.8,1," $39,157.00 "
ACC-653108,Class-B,Home Improvement,38.2,0," $37,027.00 "
ACC-308516,,Debt Consolidation,,0," $44,733.00 "
ACC-224194,Class-A,Debt Consolidation,12.5,0," $43,642.00 "
ACC-998706,Class-A,Home Improvement,24.8,0," $35,581.00 "
ACC-453181,Class-C,Major Purchase,12.5,0," $21,666.00 "
ACC-851495,Class-A,Home Improvement,12.5,0," $28,153.00 "
ACC-207527,Class-A,Major Purchase,24.8,0," $23,498.00 "
ACC-440588,Class-A,Small Business,38.2,0," $22,184.00 "
ACC-571980,Class-A,Home Improvement,12.5,0," $33,937.00 "
ACC-644754,Class-B,Small Business,,0," $21,697.00 "
ACC-674596,Class-A,Debt Consolidation,12.5,0," $36,426.00 "
ACC-368517,Class-B,Debt Consolidation,12.5,0," $16,585.00 "
ACC-542114,UNKNOWN,Major Purchase,24.8,0," $9,414.00 "
ACC-407642,Class-B,Major Purchase,55.0,0," $7,824.00 "
ACC-805561,Class-A,Debt Consolidation,,0," $19,194.00 "
ACC-651829,Class-A,Small Business,12.5,0," $6,259.00 "
ACC-292918,Class-A,Debt Consolidation,12.5,0," $41,784.00 "
ACC-324180,Class-C,Debt Consolidation,24.8,0," $8,491.00 "
ACC-668328,Class-A,Debt Consolidation,38.2,0," $29,983.00 "
ACC-309451,Class-A,Major Purchase,12.5,0," $12,641.00 "
ACC-493215,UNKNOWN,Home Improvement,-1.5,0," $43,151.00 "
ACC-869134,Class-A,Debt Consolidation,38.2,1," $33,916.00 "
ACC-350157,Class-A,Home Improvement,24.8,0," $29,688.00 "
ACC-588625,Class-A,Home Improvement,12.5,1," $39,094.00 "
ACC-237400,Class-B,Major Purchase,55.0,0," $16,439.00 "
ACC-142729,Class-B,Debt Consolidation,55.0,1," $33,727.00 "
ACC-977143,UNKNOWN,Debt Consolidation,12.5,0," $7,092.00 "
ACC-441281,Class-A,N/A,12.5,0," $21,695.00 "
ACC-805097,Class-A,Small Business,12.5,1," $12,810.00 "
ACC-485098,UNKNOWN,Major Purchase,38.2,0," $17,186.00 "
ACC-226539,Class-B,Major Purchase,24.8,1," $22,505.00 "
ACC-116454,Class-A,N/A,24.8,0," $40,044.00 "
ACC-378347,Class-A,Home Improvement,24.8,0," $13,101.00 "
ACC-940076,Class-B,Major Purchase,12.5,0," $5,389.00 "
ACC-695092,,Debt Consolidation,,0," $30,538.00 "
ACC-623236,Class-B,Debt Consolidation,24.8,0," $37,270.00 "
ACC-747705,Class-B,N/A,12.5,0," $7,422.00 "
ACC-439014,Class-A,Debt Consolidation,24.8,0," $9,793.00 "
ACC-468970,Class-A,Debt Consolidation,38.2,0," $37,784.00 "
ACC-409774,Class-A,Major Purchase,24.8,0," $43,728.00 "
ACC-628534,Class-B,Major Purchase,38.2,0," $21,637.00 "
ACC-917954,Class-A,Debt Consolidation,55.0,0," $23,949.00 "
ACC-949170,Class-C,Major Purchase,12.5,0," $27,669.00 "
ACC-889383,Class-A,Debt Consolidation,99.9,0," $6,871.00 "
ACC-170105,Class-B,Small Business,24.8,0," $28,670.00 "
ACC-697733,Class-B,Home Improvement,12.5,0," $8,152.00 "
ACC-843837,Class-B,Home Improvement,55.0,0," $38,884.00 "
ACC-392925,Class-B,Debt Consolidation,99.9,0," $11,523.00 "
ACC-381133,Class-A,Home Improvement,24.8,0," $21,510.00 "
ACC-761473,Class-A,N/A,24.8,0," $19,635.00 "
ACC-403905,,Home Improvement,,0," $26,130.00 "
ACC-783366,Class-B,Home Improvement,12.5,0," $30,525.00 "
ACC-504663,UNKNOWN,Debt Consolidation,,0," $6,983.00 "
ACC-858628,Class-A,Home Improvement,55.0,1," $33,949.00 "
ACC-559642,Class-A,N/A,12.5,0," $6,388.00 "
ACC-147783,Class-A,Debt Consolidation,38.2,0," $24,890.00 "
ACC-359573,Class-A,Home Improvement,24.8,0," $32,461.00 "
ACC-508330,Class-C,Home Improvement,12.5,0," $25,709.00 "
ACC-284440,Class-B,Small Business,24.8,0," $43,313.00 "
ACC-537572,Class-A,Home Improvement,12.5,0," $13,879.00 "
ACC-275021,Class-B,Debt Consolidation,38.2,0," $42,032.00 "
ACC-611657,Class-B,Small Business,24.8,0," $26,282.00 "
ACC-823035,Class-A,Small Business,12.5,0," $29,086.00 "
ACC-434033,,Debt Consolidation,,1," $9,588.00 "
ACC-880820,Class-A,Small Business,12.5,0," $32,555.00 "
ACC-954937,,Small Business,,0," $43,927.00 "
ACC-397409,Class-A,Home Improvement,24.8,0," $23,090.00 "
ACC-982481,Class-B,Debt Consolidation,-1.5,0," $22,513.00 "
ACC-371640,UNKNOWN,Debt Consolidation,38.2,0," $26,385.00 "
ACC-133614,Class-A,Home Improvement,12.5,0," $15,516.00 "
ACC-995346,Class-B,N/A,24.8,0," $32,837.00 "
ACC-555478,Class-A,Debt Consolidation,55.0,0," $32,850.00 "
ACC-945377,Class-A,Home Improvement,24.8,0," $14,440.00 "
ACC-224355,Class-A,Major Purchase,24.8,0," $26,720.00 "
ACC-730778,Class-A,Small Business,99.9,0," $34,850.00 "
ACC-224478,,Debt Consolidation,,0," $20,829.00 "
ACC-767560,Class-A,Debt Consolidation,38.2,0," $15,431.00 "
ACC-925037,Class-B,Debt Consolidation,,0," $11,994.00 "
ACC-378423,Class-A,Major Purchase,12.5,0," $35,911.00 "
ACC-657252,Class-C,Home Improvement,55.0,0," $44,553.00 "
ACC-405227,Class-C,Small Business,24.8,1," $27,652.00 "
ACC-126753,UNKNOWN,Debt Consolidation,24.8,0," $6,195.00 "
ACC-661126,Class-A,Debt Consolidation,55.0,0," $42,191.00 "
ACC-839753,Class-B,Debt Consolidation,,0," $13,030.00 "
ACC-492658,Class-A,Home Improvement,,0," $12,116.00 "
ACC-685906,Class-B,Small Business,55.0,1," $26,961.00 "
ACC-855914,Class-B,Major Purchase,24.8,0," $15,087.00 "
ACC-240353,Class-A,Small Business,55.0,0," $5,110.00 "
ACC-971313,Class-A,Home Improvement,12.5,0," $11,924.00 "
ACC-252320,Class-B,Home Improvement,12.5,0," $24,480.00 "
ACC-609960,Class-A,Small Business,-1.5,1," $20,485.00 "
ACC-589832,Class-A,Debt Consolidation,12.5,0," $12,228.00 "
ACC-222541,Class-A,Debt Consolidation,12.5,0," $5,758.00 "
ACC-993356,Class-B,Debt Consolidation,12.5,0," $40,550.00 "
ACC-643609,Class-B,Debt Consolidation,12.5,0," $37,057.00 "
ACC-367100,Class-A,Debt Consolidation,38.2,0," $42,416.00 "
ACC-355322,Class-B,Debt Consolidation,55.0,0," $40,316.00 "
ACC-187211,Class-C,Major Purchase,12.5,0," $29,924.00 "
ACC-616752,Class-B,Major Purchase,24.8,0," $28,775.00 "
ACC-342289,Class-B,Debt Consolidation,38.2,1," $30,846.00 "
ACC-805269,Class-A,Debt Consolidation,12.5,0," $30,807.00 "
ACC-622321,Class-C,Home Improvement,99.9,0," $5,280.00 "
ACC-157487,UNKNOWN,Home Improvement,38.2,0," $10,093.00 "
ACC-672654,Class-A,N/A,38.2,0," $13,484.00 "
ACC-538425,Class-A,Small Business,24.8,0," $7,877.00 "
