Flight_ID,Airline_Name,Destinations_Hub,Delay_Minutes
FLI-1454,Indigo,Mumbai_BOM,12
FLI-6012,Indigo,Kolkata_CCU,12
FLI-2635,Akasa Air,delhi_DEL,26
FLI-9289,Indigo,Mumbai_BOM,-5
FLI-7235,Akasa Air,Mumbai_BOM,12
FLI-1615,Vistara,delhi_DEL,26
FLI-1477,Akasa Air,delhi_DEL,26
FLI-9467,Indigo,Mumbai_BOM,26
FLI-5726,Air India,Bengaluru_BLR,12
FLI-2944,Indigo,Bengaluru_BLR,12
FLI-4857,Indigo,delhi_DEL,26
FLI-1063,Indigo,delhi_DEL,12
FLI-9780,Indigo,delhi_DEL,26
FLI-4823,Indigo,Mumbai_BOM,26
FLI-5072,Vistara,delhi_DEL,12
FLI-7373,Vistara,Mumbai_BOM,12
FLI-9263,Air India,Bengaluru_BLR,12
FLI-4469,Akasa Air,Kolkata_CCU,12
FLI-5902,Indigo,delhi_DEL,26
FLI-8081,Indigo,Mumbai_BOM,12
FLI-1486,Vistara,Kolkata_CCU,12
FLI-7635,Air India,Mumbai_BOM,-5
FLI-7802,Vistara,Bengaluru_BLR,12
FLI-4166,Akasa Air,Mumbai_BOM,12
FLI-4116,Indigo,Bengaluru_BLR,12
FLI-6551,Vistara,delhi_DEL,26
FLI-6265,Vistara,Bengaluru_BLR,12
FLI-4955,Indigo,delhi_DEL,26
FLI-6178,Air India,Mumbai_BOM,12
FLI-4648,Air India,delhi_DEL,12
FLI-7625,Air India,delhi_DEL,-5
FLI-1494,Air India,Mumbai_BOM,12
FLI-7954,Indigo,Mumbai_BOM,26
FLI-3987,Vistara,delhi_DEL,12
FLI-1198,Akasa Air,Mumbai_BOM,12
FLI-2500,Air India,Kolkata_CCU,12
FLI-3724,Indigo,Mumbai_BOM,26
FLI-3487,Indigo,delhi_DEL,26
FLI-9674,Air India,delhi_DEL,26
FLI-6241,Air India,Kolkata_CCU,26
FLI-8831,Indigo,Bengaluru_BLR,12
FLI-9090,Akasa Air,delhi_DEL,12
FLI-1212,Indigo,Bengaluru_BLR,12
FLI-3158,Air India,Mumbai_BOM,12
FLI-6769,Air India,delhi_DEL,12
FLI-2476,Air India,delhi_DEL,12
FLI-8443,Vistara,delhi_DEL,12
FLI-2393,Air India,delhi_DEL,12
FLI-1483,Air India,Kolkata_CCU,26
FLI-9823,Indigo,Bengaluru_BLR,12
FLI-3623,Indigo,Mumbai_BOM,12
FLI-8335,Air India,delhi_DEL,12
FLI-4110,Indigo,Mumbai_BOM,12
FLI-1644,Vistara,Bengaluru_BLR,12
FLI-7648,Indigo,Kolkata_CCU,26
FLI-3337,Indigo,Mumbai_BOM,12
FLI-8731,Akasa Air,Kolkata_CCU,12
FLI-5170,Akasa Air,delhi_DEL,12
FLI-7041,Air India,Bengaluru_BLR,12
FLI-5891,Air India,Mumbai_BOM,26
FLI-9249,Indigo,Mumbai_BOM,12
FLI-1808,Vistara,Bengaluru_BLR,12
FLI-5062,Indigo,Bengaluru_BLR,12
FLI-1858,Indigo,delhi_DEL,12
FLI-1165,Indigo,delhi_DEL,26
FLI-5911,Vistara,Mumbai_BOM,12
FLI-2313,Vistara,Bengaluru_BLR,12
FLI-2001,Air India,delhi_DEL,26
FLI-2686,Indigo,delhi_DEL,12
FLI-6542,Air India,Kolkata_CCU,-5
FLI-9345,Vistara,delhi_DEL,12
FLI-3781,Air India,Kolkata_CCU,26
FLI-1045,Air India,Kolkata_CCU,12
FLI-4385,Air India,Kolkata_CCU,12
FLI-6726,Vistara,delhi_DEL,12
FLI-3151,Indigo,Kolkata_CCU,12
FLI-7222,Air India,Kolkata_CCU,26
FLI-3012,Vistara,Mumbai_BOM,12
FLI-3478,Akasa Air,delhi_DEL,26
FLI-5458,Indigo,Kolkata_CCU,12
FLI-1602,Indigo,delhi_DEL,12
FLI-1046,Vistara,Bengaluru_BLR,12
FLI-4072,Air India,delhi_DEL,26
FLI-8045,Air India,Bengaluru_BLR,26
FLI-6979,Indigo,delhi_DEL,12
FLI-6152,Indigo,Bengaluru_BLR,12
FLI-9770,Vistara,delhi_DEL,12
FLI-8448,Indigo,Kolkata_CCU,12
FLI-6032,Air India,Kolkata_CCU,-5
FLI-7366,Air India,Mumbai_BOM,12
FLI-6887,Akasa Air,Mumbai_BOM,12
FLI-6010,Vistara,delhi_DEL,12
FLI-3886,Air India,delhi_DEL,12
FLI-4099,Indigo,Mumbai_BOM,12
FLI-8487,Air India,Mumbai_BOM,12
FLI-8577,Indigo,delhi_DEL,12
FLI-2206,Indigo,delhi_DEL,12
FLI-2579,Indigo,Bengaluru_BLR,12
FLI-7802,Air India,Bengaluru_BLR,12
FLI-4636,Indigo,Kolkata_CCU,26
FLI-8321,Indigo,delhi_DEL,26
FLI-6231,Vistara,delhi_DEL,12
FLI-4769,Indigo,Bengaluru_BLR,12
FLI-6719,Vistara,Kolkata_CCU,12
FLI-4311,Air India,Mumbai_BOM,12
FLI-6563,Vistara,Kolkata_CCU,26
FLI-8566,Air India,Mumbai_BOM,12
FLI-1790,Indigo,delhi_DEL,12
FLI-4318,Air India,delhi_DEL,26
FLI-4269,Akasa Air,Kolkata_CCU,12
FLI-4653,Indigo,Bengaluru_BLR,26
FLI-8050,Air India,delhi_DEL,26
FLI-4489,Indigo,Mumbai_BOM,12
FLI-7463,Indigo,Bengaluru_BLR,12
FLI-3598,Indigo,Mumbai_BOM,12
FLI-7470,Indigo,delhi_DEL,12
FLI-8338,Air India,delhi_DEL,26
FLI-3169,Indigo,Bengaluru_BLR,12
FLI-8750,Indigo,delhi_DEL,12
FLI-2142,Indigo,Bengaluru_BLR,12
FLI-2299,Air India,delhi_DEL,26
FLI-1914,Indigo,delhi_DEL,-5
FLI-7415,Air India,delhi_DEL,12
FLI-8238,Air India,delhi_DEL,12
FLI-6066,Indigo,Bengaluru_BLR,12
FLI-7064,Vistara,delhi_DEL,12
FLI-1653,Vistara,Mumbai_BOM,-5
FLI-9496,Air India,delhi_DEL,12
FLI-2087,Indigo,delhi_DEL,12
FLI-7724,Air India,Mumbai_BOM,12
FLI-1296,Indigo,Mumbai_BOM,12
FLI-2036,Indigo,Kolkata_CCU,12
FLI-3544,Air India,Kolkata_CCU,12
FLI-5717,Indigo,Mumbai_BOM,12
FLI-1802,Indigo,delhi_DEL,12
FLI-6710,Indigo,Mumbai_BOM,12
FLI-8136,Indigo,delhi_DEL,26
FLI-8314,Indigo,Kolkata_CCU,26
FLI-4147,Vistara,delhi_DEL,12
FLI-1937,Indigo,Bengaluru_BLR,12
FLI-5107,Indigo,Mumbai_BOM,12
FLI-5648,Indigo,delhi_DEL,12
FLI-3710,Akasa Air,delhi_DEL,26
FLI-5082,Indigo,Mumbai_BOM,12
FLI-1008,Indigo,Mumbai_BOM,12
FLI-4488,Vistara,Mumbai_BOM,12
FLI-9814,Indigo,Kolkata_CCU,-5
FLI-1320,Akasa Air,delhi_DEL,12
FLI-8684,Indigo,delhi_DEL,12
FLI-6203,Vistara,Mumbai_BOM,12
FLI-3297,Akasa Air,Bengaluru_BLR,26
FLI-1009,Air India,Mumbai_BOM,12
FLI-4188,Akasa Air,delhi_DEL,12
FLI-1569,Air India,Mumbai_BOM,12
FLI-6898,Indigo,Mumbai_BOM,26
FLI-2086,Vistara,delhi_DEL,12
FLI-8241,Indigo,delhi_DEL,12
FLI-9343,Akasa Air,delhi_DEL,12
FLI-8389,Air India,Bengaluru_BLR,12
FLI-2559,Air India,Bengaluru_BLR,12
FLI-5038,Indigo,delhi_DEL,12
FLI-4853,Air India,Bengaluru_BLR,12
FLI-1187,Vistara,Bengaluru_BLR,26
FLI-9789,Akasa Air,Kolkata_CCU,12
FLI-7528,Air India,Kolkata_CCU,26
FLI-8542,Air India,Bengaluru_BLR,12
FLI-7609,Indigo,delhi_DEL,12
FLI-9368,Indigo,Kolkata_CCU,12
FLI-2721,Indigo,Kolkata_CCU,12
FLI-4193,Indigo,Mumbai_BOM,26
FLI-8188,Air India,Mumbai_BOM,12
FLI-9508,Vistara,Bengaluru_BLR,12
FLI-5553,Indigo,Bengaluru_BLR,12
FLI-1850,Vistara,delhi_DEL,12
FLI-5549,Akasa Air,Mumbai_BOM,26
FLI-7445,Indigo,Mumbai_BOM,-5
FLI-6707,Vistara,delhi_DEL,12
FLI-1257,Indigo,Mumbai_BOM,12
FLI-6465,Akasa Air,Bengaluru_BLR,26
FLI-1045,Air India,Kolkata_CCU,26
FLI-6315,Air India,delhi_DEL,12
FLI-6620,Air India,Bengaluru_BLR,12
FLI-3837,Indigo,delhi_DEL,26
FLI-6891,Air India,Mumbai_BOM,12
FLI-4331,Vistara,Mumbai_BOM,12
FLI-3295,Indigo,delhi_DEL,12
FLI-6788,Indigo,Bengaluru_BLR,12
FLI-8590,Indigo,Kolkata_CCU,26
FLI-8138,Vistara,Kolkata_CCU,12
FLI-4934,Air India,Kolkata_CCU,12
FLI-7137,Akasa Air,Mumbai_BOM,12
FLI-5825,Indigo,Mumbai_BOM,12
FLI-3763,Air India,delhi_DEL,12
FLI-7653,Air India,delhi_DEL,12
FLI-2300,Air India,Mumbai_BOM,26
FLI-3636,Indigo,delhi_DEL,12
FLI-8276,Indigo,delhi_DEL,12
FLI-7870,Indigo,delhi_DEL,12
FLI-6458,Vistara,Mumbai_BOM,12
FLI-8500,Indigo,delhi_DEL,26
FLI-3384,Indigo,Bengaluru_BLR,12
FLI-5549,Akasa Air,delhi_DEL,12
FLI-6227,Akasa Air,delhi_DEL,26
FLI-8349,Air India,delhi_DEL,12
FLI-5669,Akasa Air,Mumbai_BOM,12
FLI-2609,Indigo,delhi_DEL,-5
FLI-8514,Indigo,Bengaluru_BLR,12
FLI-4184,Indigo,Mumbai_BOM,-5
FLI-8739,Vistara,delhi_DEL,26
FLI-8825,Indigo,Mumbai_BOM,26
FLI-6855,Akasa Air,Bengaluru_BLR,12
FLI-7644,Air India,Kolkata_CCU,26
FLI-6458,Air India,Mumbai_BOM,26
FLI-5787,Akasa Air,Mumbai_BOM,26
FLI-6861,Air India,Bengaluru_BLR,12
FLI-1162,Indigo,Mumbai_BOM,12
FLI-9482,Indigo,delhi_DEL,12
FLI-2317,Air India,delhi_DEL,12
FLI-1290,Vistara,Mumbai_BOM,26
FLI-6640,Vistara,delhi_DEL,12
FLI-2619,Indigo,Bengaluru_BLR,12
FLI-7290,Vistara,Mumbai_BOM,12
FLI-3227,Air India,Mumbai_BOM,26
FLI-9061,Vistara,Mumbai_BOM,-5
FLI-6539,Indigo,Bengaluru_BLR,-5
FLI-2382,Indigo,Mumbai_BOM,12
FLI-8753,Air India,Mumbai_BOM,12
FLI-9751,Vistara,Mumbai_BOM,12
FLI-8659,Akasa Air,delhi_DEL,26
FLI-3725,Air India,Mumbai_BOM,26
FLI-5656,Akasa Air,Kolkata_CCU,26
FLI-7774,Air India,Mumbai_BOM,-5
FLI-3069,Indigo,delhi_DEL,12
FLI-6186,Indigo,Mumbai_BOM,12
FLI-6037,Air India,delhi_DEL,26
FLI-9270,Indigo,Kolkata_CCU,12
FLI-9932,Akasa Air,Kolkata_CCU,26
FLI-7227,Air India,delhi_DEL,-5
FLI-6112,Vistara,Bengaluru_BLR,12
FLI-1079,Vistara,Bengaluru_BLR,26
FLI-9909,Air India,Mumbai_BOM,26
FLI-8224,Air India,delhi_DEL,12
FLI-3317,Vistara,delhi_DEL,12
FLI-9744,Vistara,delhi_DEL,26
FLI-6344,Air India,Bengaluru_BLR,12
FLI-9311,Vistara,delhi_DEL,12
FLI-1232,Vistara,delhi_DEL,12
FLI-3122,Indigo,Kolkata_CCU,12
FLI-5215,Air India,delhi_DEL,12
FLI-5565,Indigo,Mumbai_BOM,-5
FLI-7391,Air India,Mumbai_BOM,12
FLI-3564,Indigo,delhi_DEL,12
FLI-7532,Indigo,delhi_DEL,12
FLI-5596,Indigo,Kolkata_CCU,12
FLI-3016,Akasa Air,Mumbai_BOM,12
FLI-7821,Air India,Kolkata_CCU,-5
FLI-2069,Indigo,delhi_DEL,12
FLI-5071,Air India,Bengaluru_BLR,12
FLI-6713,Vistara,Mumbai_BOM,12
FLI-6624,Indigo,Kolkata_CCU,26
FLI-3251,Indigo,delhi_DEL,12
FLI-8438,Vistara,delhi_DEL,-5
FLI-4966,Air India,Bengaluru_BLR,12
FLI-4355,Indigo,Bengaluru_BLR,12
FLI-9952,Air India,Mumbai_BOM,-5
FLI-5943,Indigo,Mumbai_BOM,12
FLI-8548,Indigo,delhi_DEL,12
FLI-8905,Air India,Bengaluru_BLR,12
FLI-9564,Indigo,Mumbai_BOM,-5
FLI-8690,Indigo,Mumbai_BOM,12
FLI-8096,Indigo,delhi_DEL,26
FLI-4644,Indigo,Mumbai_BOM,12
FLI-8883,Indigo,delhi_DEL,12
FLI-5874,Air India,Mumbai_BOM,26
FLI-4559,Air India,Bengaluru_BLR,26
FLI-9593,Indigo,delhi_DEL,12
FLI-6459,Indigo,delhi_DEL,26
FLI-1804,Indigo,Kolkata_CCU,12
FLI-3908,Vistara,delhi_DEL,12
FLI-6033,Air India,delhi_DEL,12
FLI-1852,Vistara,Mumbai_BOM,12
FLI-7269,Akasa Air,delhi_DEL,12
FLI-4823,Indigo,Bengaluru_BLR,26
FLI-1284,Indigo,delhi_DEL,26
FLI-2988,Indigo,Bengaluru_BLR,26
FLI-2697,Akasa Air,delhi_DEL,12
FLI-4492,Indigo,Mumbai_BOM,12
FLI-8258,Vistara,delhi_DEL,12
FLI-2771,Vistara,delhi_DEL,12
FLI-5713,Air India,Mumbai_BOM,12
FLI-9884,Air India,Kolkata_CCU,26
FLI-6760,Indigo,Bengaluru_BLR,12
FLI-8097,Indigo,delhi_DEL,26
FLI-1689,Indigo,Kolkata_CCU,12
FLI-1504,Air India,Mumbai_BOM,-5
FLI-7110,Akasa Air,Bengaluru_BLR,12
FLI-2696,Akasa Air,Mumbai_BOM,-5
FLI-8301,Indigo,Kolkata_CCU,26
FLI-7746,Vistara,Bengaluru_BLR,12
FLI-2309,Vistara,delhi_DEL,12
FLI-5767,Indigo,Bengaluru_BLR,12
FLI-1531,Air India,Mumbai_BOM,12
FLI-3102,Indigo,Bengaluru_BLR,12
FLI-6198,Akasa Air,Bengaluru_BLR,12
FLI-1137,Indigo,Kolkata_CCU,12
FLI-1255,Air India,Mumbai_BOM,12
FLI-8385,Indigo,Kolkata_CCU,12
FLI-8962,Air India,Kolkata_CCU,26
FLI-8350,Air India,Bengaluru_BLR,12
FLI-2148,Indigo,delhi_DEL,12
FLI-2382,Indigo,Mumbai_BOM,12
FLI-4469,Air India,Bengaluru_BLR,-5
FLI-3605,Vistara,delhi_DEL,12
FLI-5388,Vistara,Bengaluru_BLR,12
FLI-2049,Akasa Air,Bengaluru_BLR,12
FLI-9664,Air India,Kolkata_CCU,12
FLI-3637,Air India,Bengaluru_BLR,12
FLI-8764,Indigo,Mumbai_BOM,12
FLI-1829,Air India,Mumbai_BOM,12
FLI-1006,Indigo,delhi_DEL,-5
FLI-3999,Vistara,delhi_DEL,12
FLI-7134,Air India,Mumbai_BOM,12
FLI-4785,Air India,Kolkata_CCU,26
FLI-7230,Air India,Bengaluru_BLR,-5
FLI-9554,Air India,delhi_DEL,26
FLI-1593,Indigo,delhi_DEL,12
FLI-3452,Air India,Mumbai_BOM,12
FLI-5673,Indigo,Mumbai_BOM,12
FLI-5758,Indigo,Mumbai_BOM,12
FLI-3410,Indigo,Kolkata_CCU,12
FLI-8192,Indigo,Mumbai_BOM,12
FLI-4320,Akasa Air,Bengaluru_BLR,26
FLI-9410,Indigo,delhi_DEL,12
FLI-1841,Air India,delhi_DEL,12
FLI-7983,Indigo,Kolkata_CCU,12
FLI-5603,Indigo,Mumbai_BOM,26
FLI-7508,Air India,Kolkata_CCU,26
FLI-1272,Vistara,delhi_DEL,12
FLI-6284,Indigo,delhi_DEL,12
FLI-4242,Indigo,Bengaluru_BLR,12
FLI-9039,Indigo,Kolkata_CCU,12
FLI-4844,Indigo,delhi_DEL,12
FLI-9985,Vistara,delhi_DEL,12
FLI-2704,Indigo,delhi_DEL,12
FLI-9721,Indigo,Mumbai_BOM,12
FLI-9352,Vistara,Mumbai_BOM,12
FLI-8058,Indigo,delhi_DEL,26
FLI-7040,Indigo,delhi_DEL,12
FLI-4527,Air India,delhi_DEL,12
FLI-5282,Air India,delhi_DEL,12
FLI-5186,Air India,Mumbai_BOM,12
FLI-3639,Air India,delhi_DEL,12
FLI-9573,Vistara,Kolkata_CCU,12
FLI-2906,Indigo,Mumbai_BOM,12
FLI-3327,Indigo,delhi_DEL,12
FLI-1644,Indigo,Mumbai_BOM,12
FLI-8416,Indigo,delhi_DEL,12
FLI-2187,Air India,Mumbai_BOM,12
FLI-2582,Air India,Mumbai_BOM,-5
FLI-5107,Indigo,delhi_DEL,12
FLI-5042,Indigo,Bengaluru_BLR,12
FLI-5859,Indigo,delhi_DEL,26
FLI-7976,Indigo,Mumbai_BOM,12
FLI-3708,Vistara,Bengaluru_BLR,12
FLI-8031,Akasa Air,Kolkata_CCU,12
FLI-3483,Vistara,Bengaluru_BLR,26
FLI-6823,Indigo,Kolkata_CCU,12
FLI-9290,Air India,delhi_DEL,12
FLI-9043,Vistara,Mumbai_BOM,12
FLI-7622,Indigo,delhi_DEL,12
FLI-5634,Air India,Mumbai_BOM,26
FLI-6510,Indigo,Mumbai_BOM,12
FLI-1403,Air India,Mumbai_BOM,12
FLI-4752,Akasa Air,delhi_DEL,12
FLI-7519,Indigo,delhi_DEL,12
FLI-8909,Indigo,Kolkata_CCU,12
FLI-6389,Akasa Air,Kolkata_CCU,12
FLI-3568,Indigo,Mumbai_BOM,12
FLI-6478,Akasa Air,Kolkata_CCU,12
FLI-2214,Air India,Mumbai_BOM,12
FLI-7456,Indigo,delhi_DEL,12
FLI-1490,Indigo,Bengaluru_BLR,12
FLI-8352,Vistara,Kolkata_CCU,12
FLI-7422,Indigo,Mumbai_BOM,12
FLI-5638,Vistara,Kolkata_CCU,12
FLI-5964,Air India,delhi_DEL,12
FLI-8238,Air India,Mumbai_BOM,12
FLI-1734,Indigo,Mumbai_BOM,12
FLI-6003,Air India,Bengaluru_BLR,12
FLI-4296,Vistara,Bengaluru_BLR,12
FLI-2402,Air India,Kolkata_CCU,12
FLI-6573,Air India,delhi_DEL,12
FLI-3762,Vistara,Mumbai_BOM,12
FLI-5663,Air India,Mumbai_BOM,12
FLI-3084,Indigo,Bengaluru_BLR,26
FLI-5169,Vistara,Mumbai_BOM,26
FLI-5071,Indigo,delhi_DEL,26
FLI-4972,Air India,Mumbai_BOM,26
FLI-9471,Vistara,Mumbai_BOM,26
FLI-2778,Air India,Bengaluru_BLR,12
FLI-3995,Vistara,delhi_DEL,26
FLI-2011,Indigo,Kolkata_CCU,12
FLI-8220,Vistara,delhi_DEL,-5
FLI-7280,Indigo,Bengaluru_BLR,26
FLI-4005,Indigo,Mumbai_BOM,26
FLI-2107,Indigo,delhi_DEL,26
FLI-4945,Air India,delhi_DEL,12
FLI-8319,Air India,Mumbai_BOM,12
FLI-5710,Vistara,Bengaluru_BLR,26
FLI-2262,Indigo,delhi_DEL,12
FLI-5325,Air India,delhi_DEL,12
FLI-6738,Vistara,delhi_DEL,12
FLI-9179,Indigo,Mumbai_BOM,12
FLI-9739,Akasa Air,delhi_DEL,12
FLI-5091,Air India,Bengaluru_BLR,12
FLI-6921,Indigo,Kolkata_CCU,12
FLI-4834,Air India,Mumbai_BOM,26
FLI-5078,Indigo,Bengaluru_BLR,12
FLI-9788,Akasa Air,delhi_DEL,12
FLI-8596,Air India,Kolkata_CCU,12
FLI-1937,Indigo,delhi_DEL,12
FLI-2166,Indigo,Bengaluru_BLR,26
FLI-1828,Vistara,Mumbai_BOM,12
FLI-1615,Indigo,Kolkata_CCU,12
FLI-3927,Indigo,Kolkata_CCU,12
FLI-6270,Indigo,delhi_DEL,12
FLI-9476,Akasa Air,delhi_DEL,12
FLI-5239,Indigo,delhi_DEL,12
FLI-3472,Indigo,Bengaluru_BLR,26
FLI-4848,Indigo,Bengaluru_BLR,12
FLI-1416,Indigo,delhi_DEL,12
FLI-5072,Air India,delhi_DEL,12
FLI-7325,Vistara,Kolkata_CCU,12
FLI-1230,Vistara,Kolkata_CCU,12
FLI-5838,Indigo,Bengaluru_BLR,12
FLI-8918,Vistara,Mumbai_BOM,-5
FLI-3247,Indigo,delhi_DEL,12
FLI-1064,Indigo,delhi_DEL,12
FLI-4832,Air India,Bengaluru_BLR,26
FLI-9315,Akasa Air,Mumbai_BOM,12
FLI-6325,Air India,delhi_DEL,12
FLI-5670,Air India,delhi_DEL,12
FLI-1926,Air India,delhi_DEL,12
FLI-7806,Indigo,delhi_DEL,12
FLI-1737,Indigo,Mumbai_BOM,12
FLI-1416,Indigo,Mumbai_BOM,-5
FLI-5646,Air India,delhi_DEL,12
FLI-3273,Indigo,Mumbai_BOM,12
FLI-4193,Indigo,delhi_DEL,12
FLI-5295,Akasa Air,Kolkata_CCU,12
FLI-9138,Indigo,delhi_DEL,12
FLI-9683,Air India,Bengaluru_BLR,26
FLI-9076,Air India,delhi_DEL,12
FLI-1689,Indigo,Mumbai_BOM,12
FLI-9028,Indigo,delhi_DEL,26
FLI-5894,Vistara,Kolkata_CCU,12
FLI-6066,Indigo,Bengaluru_BLR,26
FLI-6305,Vistara,Mumbai_BOM,12
FLI-7570,Vistara,delhi_DEL,12
FLI-8353,Air India,Bengaluru_BLR,12
FLI-6918,Air India,delhi_DEL,12
FLI-6817,Indigo,delhi_DEL,26
FLI-8832,Air India,Mumbai_BOM,12
FLI-8058,Vistara,Bengaluru_BLR,12
FLI-7515,Vistara,Bengaluru_BLR,12
FLI-5100,Indigo,delhi_DEL,12
FLI-2276,Indigo,Mumbai_BOM,26
FLI-5672,Air India,Mumbai_BOM,12
FLI-5269,Air India,Kolkata_CCU,12
FLI-8677,Vistara,delhi_DEL,12
FLI-3589,Indigo,delhi_DEL,26
FLI-5117,Akasa Air,delhi_DEL,12
FLI-5799,Indigo,Kolkata_CCU,12
FLI-7960,Air India,delhi_DEL,12
FLI-3585,Indigo,delhi_DEL,12
FLI-1376,Akasa Air,Bengaluru_BLR,12
FLI-1962,Air India,Bengaluru_BLR,26
FLI-3848,Air India,delhi_DEL,26
FLI-4242,Akasa Air,delhi_DEL,-5
FLI-8246,Indigo,Bengaluru_BLR,12
FLI-3588,Indigo,Mumbai_BOM,26
FLI-9699,Air India,Mumbai_BOM,12
FLI-9772,Air India,Bengaluru_BLR,26
FLI-3241,Vistara,Kolkata_CCU,12
FLI-9227,Indigo,delhi_DEL,12
FLI-5753,Air India,delhi_DEL,12
FLI-4904,Akasa Air,delhi_DEL,12
FLI-2300,Indigo,Bengaluru_BLR,12
FLI-4838,Indigo,Bengaluru_BLR,12
FLI-5986,Vistara,Kolkata_CCU,12
FLI-7426,Indigo,Kolkata_CCU,26
FLI-3114,Air India,delhi_DEL,26
FLI-1668,Air India,Mumbai_BOM,12
FLI-8387,Indigo,Mumbai_BOM,12
FLI-8405,Vistara,Kolkata_CCU,12
FLI-3175,Indigo,Bengaluru_BLR,12
FLI-1039,Indigo,delhi_DEL,26
FLI-3970,Akasa Air,Kolkata_CCU,-5
FLI-8144,Air India,delhi_DEL,12
FLI-4718,Indigo,delhi_DEL,26
FLI-6992,Indigo,Mumbai_BOM,12
FLI-4343,Vistara,Bengaluru_BLR,12
FLI-6002,Indigo,Mumbai_BOM,26
FLI-4111,Indigo,Mumbai_BOM,12
FLI-8285,Vistara,delhi_DEL,12
FLI-8832,Indigo,Mumbai_BOM,26
FLI-4332,Air India,Mumbai_BOM,26
FLI-7316,Indigo,Bengaluru_BLR,26
FLI-6293,Air India,Mumbai_BOM,12
FLI-6201,Indigo,Bengaluru_BLR,12
FLI-7173,Indigo,delhi_DEL,12
FLI-1869,Air India,delhi_DEL,12
FLI-4756,Indigo,delhi_DEL,12
FLI-5096,Air India,Bengaluru_BLR,12
FLI-2866,Indigo,delhi_DEL,12
FLI-6355,Indigo,delhi_DEL,12
FLI-3324,Air India,Mumbai_BOM,12
FLI-3037,Vistara,Mumbai_BOM,-5
FLI-8110,Indigo,Mumbai_BOM,12
FLI-2183,Indigo,Bengaluru_BLR,12
FLI-8914,Akasa Air,Mumbai_BOM,-5
FLI-6988,Vistara,delhi_DEL,12
FLI-5011,Vistara,delhi_DEL,12
FLI-2768,Indigo,Mumbai_BOM,-5
FLI-9414,Indigo,Mumbai_BOM,26
FLI-1620,Indigo,delhi_DEL,12
FLI-9142,Indigo,Mumbai_BOM,26
FLI-1613,Indigo,delhi_DEL,-5
FLI-8239,Indigo,Bengaluru_BLR,26
FLI-7870,Air India,Mumbai_BOM,12
FLI-8384,Air India,Mumbai_BOM,12
FLI-2623,Indigo,delhi_DEL,12
FLI-1341,Vistara,Bengaluru_BLR,12
FLI-9213,Akasa Air,Mumbai_BOM,-5
FLI-3610,Air India,Kolkata_CCU,12
FLI-5668,Vistara,delhi_DEL,12
FLI-9867,Akasa Air,Kolkata_CCU,12
FLI-9017,Air India,Mumbai_BOM,-5
FLI-2037,Indigo,delhi_DEL,12
FLI-9599,Indigo,delhi_DEL,12
FLI-2265,Indigo,Kolkata_CCU,26
FLI-4107,Indigo,delhi_DEL,26
FLI-2860,Indigo,delhi_DEL,-5
FLI-3324,Vistara,delhi_DEL,12
FLI-5036,Vistara,Bengaluru_BLR,26
FLI-5681,Air India,delhi_DEL,26
FLI-4859,Indigo,Kolkata_CCU,12
FLI-5721,Indigo,Kolkata_CCU,12
FLI-5416,Air India,Bengaluru_BLR,12
FLI-1799,Akasa Air,Mumbai_BOM,26
FLI-6534,Indigo,delhi_DEL,12
FLI-4275,Vistara,Mumbai_BOM,12
FLI-9528,Indigo,Bengaluru_BLR,12
FLI-6846,Indigo,Mumbai_BOM,12
FLI-7361,Air India,delhi_DEL,12
FLI-8706,Vistara,Kolkata_CCU,12
FLI-5143,Indigo,Bengaluru_BLR,12
FLI-3995,Air India,Kolkata_CCU,26
FLI-2389,Indigo,Kolkata_CCU,-5
FLI-9352,Air India,Bengaluru_BLR,12
FLI-8535,Indigo,Kolkata_CCU,-5
FLI-2341,Vistara,Kolkata_CCU,26
FLI-6927,Indigo,Bengaluru_BLR,26
FLI-1677,Indigo,delhi_DEL,26
FLI-4693,Akasa Air,delhi_DEL,12
FLI-6780,Air India,Mumbai_BOM,12
FLI-1436,Indigo,Mumbai_BOM,12
FLI-4401,Indigo,delhi_DEL,12
FLI-7377,Air India,delhi_DEL,12
FLI-5164,Indigo,Kolkata_CCU,26
FLI-4057,Indigo,Mumbai_BOM,12
FLI-4307,Air India,delhi_DEL,26
FLI-4150,Indigo,Kolkata_CCU,26
FLI-5535,Indigo,Mumbai_BOM,26
FLI-1966,Indigo,Bengaluru_BLR,12
FLI-8736,Indigo,Bengaluru_BLR,12
FLI-2507,Akasa Air,Mumbai_BOM,12
FLI-9358,Air India,delhi_DEL,12
FLI-7987,Indigo,Bengaluru_BLR,26
FLI-3200,Indigo,delhi_DEL,12
FLI-4842,Air India,Kolkata_CCU,-5
FLI-9006,Indigo,delhi_DEL,12
FLI-5985,Air India,Bengaluru_BLR,12
FLI-8103,Vistara,delhi_DEL,12
FLI-9091,Indigo,Mumbai_BOM,12
FLI-6927,Indigo,Bengaluru_BLR,26
FLI-8668,Air India,delhi_DEL,26
FLI-7413,Vistara,Mumbai_BOM,12
FLI-2604,Indigo,Mumbai_BOM,12
FLI-8329,Indigo,Mumbai_BOM,26
FLI-7399,Air India,Kolkata_CCU,26
FLI-2665,Air India,delhi_DEL,12
FLI-3827,Indigo,Kolkata_CCU,12
FLI-8871,Akasa Air,Bengaluru_BLR,12
FLI-3242,Air India,delhi_DEL,12
FLI-4557,Indigo,Kolkata_CCU,12
