Session_ID,Device_Used,Search_Query_Raw,Time_On_Page_Sec,Purchase_Made
SESS-802753,Desktop, leather shoes ,29.781313459209645,0
SESS-817726,Mobile,N/A,29.781313459209645,0
SESS-667461,Tablet,  shoes leather  ,29.781313459209645,0
SESS-969130,Tablet, leather shoes ,29.781313459209645,0
SESS-142794,Mobile, leather shoes ,29.781313459209645,1
SESS-760876,BOT_UNKNOWN,N/A,29.781313459209645,1
SESS-782408,Desktop,  shoes leather  ,29.781313459209645,0
SESS-694475,Mobile,IPHONE 14,29.781313459209645,0
SESS-811481,Desktop,summer dress,29.781313459209645,0
SESS-835510,Mobile, leather shoes ,29.781313459209645,0
SESS-439347,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-423835,Mobile,IPHONE 14,29.781313459209645,0
SESS-759828,Mobile,summer dress,29.781313459209645,0
SESS-741900,Tablet,,29.781313459209645,0
SESS-166697,Mobile, leather shoes ,29.781313459209645,0
SESS-594097,Mobile,  shoes leather  ,29.781313459209645,0
SESS-946676,Mobile, leather shoes ,29.781313459209645,0
SESS-219619,Mobile, leather shoes ,29.781313459209645,0
SESS-530028,BOT_UNKNOWN,,29.781313459209645,0
SESS-992754,Mobile,IPHONE 14,29.781313459209645,0
SESS-787047,Mobile,IPHONE 14,29.781313459209645,0
SESS-958676,Mobile,IPHONE 14,29.781313459209645,1
SESS-500567,Mobile,  shoes leather  ,29.781313459209645,0
SESS-854488,Desktop, leather shoes ,29.781313459209645,0
SESS-116489,Desktop, leather shoes ,29.781313459209645,0
SESS-413894,Desktop,  shoes leather  ,29.781313459209645,0
SESS-157240,Mobile, leather shoes ,29.781313459209645,0
SESS-375282,Mobile, leather shoes ,29.781313459209645,0
SESS-222376,Desktop,IPHONE 14,29.781313459209645,0
SESS-749202,Desktop,summer dress,29.781313459209645,0
SESS-567998,Mobile,IPHONE 14,29.781313459209645,0
SESS-347483,Tablet,summer dress,29.781313459209645,0
SESS-554841,Mobile, leather shoes ,29.781313459209645,0
SESS-311653,Mobile,IPHONE 14,29.781313459209645,0
SESS-294001,Mobile,summer dress,29.781313459209645,0
SESS-353822,Desktop,  shoes leather  ,29.781313459209645,0
SESS-149204,Mobile, leather shoes ,29.781313459209645,0
SESS-976664,Mobile,summer dress,29.781313459209645,1
SESS-650209,Mobile,IPHONE 14,29.781313459209645,0
SESS-279224,Mobile,  shoes leather  ,29.781313459209645,0
SESS-932205,Desktop,summer dress,29.781313459209645,0
SESS-673820,Mobile, leather shoes ,29.781313459209645,0
SESS-412035,Mobile,IPHONE 14,29.781313459209645,0
SESS-740112,Mobile,N/A,29.781313459209645,0
SESS-115620,Desktop,summer dress,29.781313459209645,0
SESS-596337,Mobile,summer dress,29.781313459209645,1
SESS-548417,Mobile,IPHONE 14,29.781313459209645,0
SESS-374491,Desktop,,29.781313459209645,0
SESS-257321,Tablet,,29.781313459209645,1
SESS-519209,Desktop,summer dress,29.781313459209645,0
SESS-660400,Mobile, leather shoes ,29.781313459209645,0
SESS-369417,Mobile, leather shoes ,29.781313459209645,0
SESS-188717,Mobile, leather shoes ,29.781313459209645,0
SESS-960373,Mobile,N/A,29.781313459209645,0
SESS-211438,Mobile, leather shoes ,40056.57333111015,0
SESS-434552,Mobile,N/A,29.781313459209645,0
SESS-447622,BOT_UNKNOWN,IPHONE 14,29.781313459209645,1
SESS-686627,Mobile,IPHONE 14,29.781313459209645,0
SESS-384802,Desktop,IPHONE 14,29.781313459209645,1
SESS-631986,Mobile,IPHONE 14,29.781313459209645,1
SESS-395647,Mobile, leather shoes ,29.781313459209645,1
SESS-847917,Mobile,  shoes leather  ,29.781313459209645,0
SESS-249899,Mobile,,29.781313459209645,0
SESS-776362,Mobile,IPHONE 14,29.781313459209645,0
SESS-266958,Mobile,N/A,29.781313459209645,0
SESS-196752,Tablet,summer dress,29.781313459209645,0
SESS-489415,Desktop, leather shoes ,29.781313459209645,0
SESS-235299,Desktop,IPHONE 14,29.781313459209645,0
SESS-334716,Desktop,summer dress,29.781313459209645,0
SESS-246335,Tablet,IPHONE 14,29.781313459209645,0
SESS-592583,Desktop,  shoes leather  ,29.781313459209645,0
SESS-385140,Mobile,N/A,29.781313459209645,0
SESS-724186,Desktop, leather shoes ,29.781313459209645,0
SESS-380108,Desktop, leather shoes ,29.781313459209645,0
SESS-927576,Mobile,IPHONE 14,29.781313459209645,0
SESS-102772,Tablet, leather shoes ,29.781313459209645,0
SESS-906371,Tablet,IPHONE 14,29.781313459209645,0
SESS-126648,Desktop, leather shoes ,29.781313459209645,0
SESS-189805,Desktop, leather shoes ,29.781313459209645,0
SESS-883764,Desktop,N/A,29.781313459209645,0
SESS-826942,Tablet,N/A,29.781313459209645,0
SESS-179506,Mobile, leather shoes ,29.781313459209645,1
SESS-443384,Desktop,  shoes leather  ,29.781313459209645,1
SESS-740391,Tablet,summer dress,29.781313459209645,0
SESS-646717,Mobile, leather shoes ,29.781313459209645,0
SESS-550158,Mobile,IPHONE 14,29.781313459209645,0
SESS-523457,Mobile,,29.781313459209645,1
SESS-975604,Mobile, leather shoes ,29.781313459209645,0
SESS-605457,Mobile, leather shoes ,29.781313459209645,0
SESS-867426,Desktop, leather shoes ,29.781313459209645,0
SESS-175118,Mobile,IPHONE 14,29.781313459209645,0
SESS-419745,Tablet,  shoes leather  ,29.781313459209645,0
SESS-879490,Tablet,N/A,29.781313459209645,1
SESS-566317,Mobile,IPHONE 14,29.781313459209645,1
SESS-316024,Desktop,N/A,29.781313459209645,0
SESS-805302,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-538065,Mobile, leather shoes ,29.781313459209645,0
SESS-452537,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-729327,Mobile,,29.781313459209645,0
SESS-379344,Mobile, leather shoes ,29.781313459209645,0
SESS-671461,Mobile,IPHONE 14,29.781313459209645,0
SESS-111808,Mobile, leather shoes ,29.781313459209645,0
SESS-518567,Mobile,  shoes leather  ,29.781313459209645,0
SESS-509751,Mobile,  shoes leather  ,29.781313459209645,0
SESS-995305,Desktop,  shoes leather  ,29.781313459209645,0
SESS-240085,Mobile, leather shoes ,29.781313459209645,0
SESS-532394,Desktop, leather shoes ,29.781313459209645,0
SESS-711402,Mobile, leather shoes ,29.781313459209645,0
SESS-942396,Mobile,N/A,29.781313459209645,0
SESS-286930,Desktop,IPHONE 14,29.781313459209645,0
SESS-755285,Desktop,summer dress,29.781313459209645,0
SESS-412590,Desktop, leather shoes ,29.781313459209645,0
SESS-599316,Mobile,  shoes leather  ,29.781313459209645,0
SESS-338530,Mobile,summer dress,29.781313459209645,0
SESS-717187,Mobile,summer dress,29.781313459209645,0
SESS-293103,Desktop,summer dress,29.781313459209645,0
SESS-416361,Mobile,N/A,29.781313459209645,0
SESS-182053,Desktop, leather shoes ,29.781313459209645,0
SESS-997589,Mobile,  shoes leather  ,29.781313459209645,0
SESS-653390,Mobile,summer dress,29.781313459209645,1
SESS-702407,Desktop,summer dress,29.781313459209645,0
SESS-356877,Mobile,summer dress,29.781313459209645,0
SESS-821580,Tablet,IPHONE 14,29.781313459209645,0
SESS-793620,Desktop, leather shoes ,29.781313459209645,0
SESS-975081,Tablet, leather shoes ,40056.57333111015,0
SESS-359363,Mobile, leather shoes ,29.781313459209645,0
SESS-406742,Mobile,summer dress,29.781313459209645,1
SESS-360994,Mobile,  shoes leather  ,29.781313459209645,1
SESS-297951,Desktop, leather shoes ,29.781313459209645,0
SESS-647651,Mobile, leather shoes ,29.781313459209645,0
SESS-249411,Mobile,summer dress,29.781313459209645,0
SESS-421880,Desktop, leather shoes ,29.781313459209645,0
SESS-518480,Mobile, leather shoes ,29.781313459209645,0
SESS-217230,Desktop, leather shoes ,29.781313459209645,0
SESS-139628,Desktop, leather shoes ,29.781313459209645,0
SESS-636364,Tablet,summer dress,29.781313459209645,0
SESS-344826,Desktop, leather shoes ,29.781313459209645,0
SESS-704488,Desktop,summer dress,29.781313459209645,0
SESS-882962,Desktop, leather shoes ,29.781313459209645,1
SESS-156398,Mobile,N/A,29.781313459209645,0
SESS-672012,Desktop, leather shoes ,29.781313459209645,0
SESS-462459,BOT_UNKNOWN,,29.781313459209645,0
SESS-418442,Tablet, leather shoes ,29.781313459209645,1
SESS-330004,Mobile,  shoes leather  ,29.781313459209645,0
SESS-340236,Desktop,,29.781313459209645,0
SESS-441238,Desktop,N/A,29.781313459209645,0
SESS-561886,Mobile, leather shoes ,29.781313459209645,0
SESS-994542,Desktop,N/A,29.781313459209645,0
SESS-410641,Mobile,IPHONE 14,29.781313459209645,0
SESS-814016,BOT_UNKNOWN,summer dress,29.781313459209645,0
SESS-960195,Mobile, leather shoes ,29.781313459209645,1
SESS-512190,Mobile,,29.781313459209645,0
SESS-102394,Mobile,  shoes leather  ,29.781313459209645,0
SESS-526179,Mobile, leather shoes ,29.781313459209645,0
SESS-612150,Desktop,N/A,29.781313459209645,0
SESS-676103,Tablet,summer dress,29.781313459209645,0
SESS-243265,Mobile,summer dress,29.781313459209645,0
SESS-576240,Mobile, leather shoes ,29.781313459209645,0
SESS-772232,Mobile,  shoes leather  ,40056.57333111015,0
SESS-191266,Mobile,,29.781313459209645,0
SESS-953010,Desktop, leather shoes ,29.781313459209645,0
SESS-715432,Mobile,IPHONE 14,29.781313459209645,0
SESS-302303,Mobile,IPHONE 14,29.781313459209645,0
SESS-542857,Mobile,IPHONE 14,29.781313459209645,0
SESS-758891,Desktop,IPHONE 14,29.781313459209645,0
SESS-136694,Mobile,summer dress,29.781313459209645,0
SESS-798002,Mobile,summer dress,29.781313459209645,0
SESS-349693,Tablet,  shoes leather  ,29.781313459209645,0
SESS-407970,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-671397,Mobile,summer dress,29.781313459209645,1
SESS-409766,Mobile, leather shoes ,29.781313459209645,0
SESS-295115,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-806903,Mobile,IPHONE 14,29.781313459209645,0
SESS-225795,Desktop,IPHONE 14,29.781313459209645,1
SESS-605669,Desktop,,29.781313459209645,0
SESS-246781,Mobile,  shoes leather  ,29.781313459209645,0
SESS-326838,Desktop,,29.781313459209645,0
SESS-140038,Desktop, leather shoes ,29.781313459209645,0
SESS-218171,Desktop, leather shoes ,29.781313459209645,0
SESS-642182,Mobile,summer dress,29.781313459209645,0
SESS-190252,Mobile,IPHONE 14,29.781313459209645,1
SESS-512229,Mobile,summer dress,29.781313459209645,0
SESS-756715,Mobile,summer dress,29.781313459209645,0
SESS-475360,Desktop, leather shoes ,29.781313459209645,0
SESS-271354,Mobile, leather shoes ,29.781313459209645,1
SESS-262380,Mobile, leather shoes ,29.781313459209645,0
SESS-191908,Tablet,IPHONE 14,29.781313459209645,0
SESS-458601,Tablet,summer dress,29.781313459209645,0
SESS-204027,Desktop, leather shoes ,29.781313459209645,1
SESS-251549,Tablet, leather shoes ,29.781313459209645,0
SESS-986882,Tablet, leather shoes ,29.781313459209645,0
SESS-718836,Mobile,IPHONE 14,29.781313459209645,0
SESS-746669,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-939702,Desktop,N/A,29.781313459209645,0
SESS-994954,Desktop, leather shoes ,29.781313459209645,0
SESS-522833,Desktop,,29.781313459209645,0
SESS-934201,Desktop,summer dress,29.781313459209645,0
SESS-396865,Mobile,N/A,29.781313459209645,0
SESS-586235,Mobile, leather shoes ,29.781313459209645,0
SESS-618205,BOT_UNKNOWN,  shoes leather  ,29.781313459209645,0
SESS-925032,Tablet,summer dress,29.781313459209645,0
SESS-192258,Mobile,IPHONE 14,29.781313459209645,0
SESS-293244,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-924494,Desktop,IPHONE 14,29.781313459209645,0
SESS-667990,Desktop,IPHONE 14,29.781313459209645,0
SESS-256025,Mobile,summer dress,29.781313459209645,0
SESS-494752,Mobile, leather shoes ,29.781313459209645,0
SESS-919701,Mobile, leather shoes ,29.781313459209645,0
SESS-325368,Mobile, leather shoes ,29.781313459209645,0
SESS-443423,Mobile, leather shoes ,29.781313459209645,0
SESS-513607,Tablet, leather shoes ,29.781313459209645,0
SESS-337759,Desktop,  shoes leather  ,29.781313459209645,0
SESS-756841,Desktop, leather shoes ,29.781313459209645,0
SESS-662158,Mobile,N/A,29.781313459209645,0
SESS-585173,Mobile, leather shoes ,29.781313459209645,0
SESS-334150,Tablet, leather shoes ,29.781313459209645,0
SESS-275465,Mobile,IPHONE 14,29.781313459209645,0
SESS-481118,Mobile, leather shoes ,29.781313459209645,0
SESS-124686,Mobile,,29.781313459209645,1
SESS-548373,Mobile,summer dress,29.781313459209645,0
SESS-608437,Desktop,summer dress,29.781313459209645,0
SESS-452484,Tablet,summer dress,29.781313459209645,0
SESS-191518,Mobile, leather shoes ,29.781313459209645,0
SESS-811058,Mobile,  shoes leather  ,29.781313459209645,0
SESS-581461,Mobile,IPHONE 14,29.781313459209645,0
SESS-206156,Mobile,summer dress,29.781313459209645,0
SESS-112247,Mobile,N/A,29.781313459209645,0
SESS-535567,Desktop,N/A,29.781313459209645,0
SESS-261735,Desktop,  shoes leather  ,29.781313459209645,0
SESS-155158,Mobile, leather shoes ,29.781313459209645,0
SESS-332264,Mobile,summer dress,29.781313459209645,0
SESS-505567,Mobile,IPHONE 14,29.781313459209645,0
SESS-774907,Mobile,IPHONE 14,29.781313459209645,0
SESS-292092,Desktop, leather shoes ,29.781313459209645,1
SESS-305239,Mobile, leather shoes ,29.781313459209645,0
SESS-939056,Tablet,,29.781313459209645,0
SESS-471021,Tablet,summer dress,29.781313459209645,1
SESS-530792,Mobile,summer dress,29.781313459209645,0
SESS-619556,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-834071,Tablet, leather shoes ,29.781313459209645,0
SESS-554828,Desktop,IPHONE 14,29.781313459209645,0
SESS-908436,Mobile, leather shoes ,29.781313459209645,0
SESS-971730,BOT_UNKNOWN,,29.781313459209645,0
SESS-557000,Desktop,IPHONE 14,29.781313459209645,0
SESS-119827,Mobile, leather shoes ,40056.57333111015,1
SESS-749373,Mobile,N/A,29.781313459209645,0
SESS-313486,Mobile, leather shoes ,29.781313459209645,0
SESS-707593,Mobile, leather shoes ,29.781313459209645,0
SESS-580037,Mobile,summer dress,29.781313459209645,0
SESS-700398,BOT_UNKNOWN,,29.781313459209645,0
SESS-556473,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-403598,Mobile,IPHONE 14,29.781313459209645,0
SESS-388572,Desktop, leather shoes ,29.781313459209645,0
SESS-784401,Desktop,summer dress,29.781313459209645,0
SESS-238551,Mobile,N/A,29.781313459209645,0
SESS-830472,Mobile,,29.781313459209645,0
SESS-507823,Mobile, leather shoes ,29.781313459209645,0
SESS-296159,Desktop,  shoes leather  ,29.781313459209645,0
SESS-602121,Tablet, leather shoes ,29.781313459209645,0
SESS-480832,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-194843,Mobile,N/A,29.781313459209645,0
SESS-150404,Desktop, leather shoes ,29.781313459209645,0
SESS-879310,Mobile,,29.781313459209645,0
SESS-187126,Desktop,summer dress,29.781313459209645,0
SESS-748172,Mobile,summer dress,29.781313459209645,0
SESS-465459,Mobile,summer dress,29.781313459209645,0
SESS-918440,Desktop,summer dress,29.781313459209645,0
SESS-527516,Mobile,IPHONE 14,29.781313459209645,0
SESS-676585,Mobile, leather shoes ,29.781313459209645,0
SESS-102646,Mobile,IPHONE 14,29.781313459209645,0
SESS-375398,Tablet,  shoes leather  ,29.781313459209645,0
SESS-676901,Mobile,summer dress,29.781313459209645,0
SESS-992484,Mobile,IPHONE 14,29.781313459209645,1
SESS-472719,Desktop,IPHONE 14,29.781313459209645,0
SESS-445437,Mobile, leather shoes ,29.781313459209645,0
SESS-389541,Mobile,N/A,29.781313459209645,0
SESS-165465,BOT_UNKNOWN, leather shoes ,29.781313459209645,0
SESS-584971,Mobile, leather shoes ,29.781313459209645,0
SESS-768270,Mobile,,40056.57333111015,0
SESS-564519,Mobile,N/A,29.781313459209645,0
SESS-680504,Mobile,IPHONE 14,29.781313459209645,0
SESS-101604,Mobile,summer dress,29.781313459209645,0
SESS-459544,Desktop, leather shoes ,40056.57333111015,0
SESS-645168,Mobile,summer dress,29.781313459209645,0
SESS-392452,Tablet, leather shoes ,29.781313459209645,0
SESS-950839,Tablet,,29.781313459209645,1
SESS-882409,Desktop,N/A,29.781313459209645,0
SESS-538679,Mobile,summer dress,29.781313459209645,0
SESS-307974,Mobile, leather shoes ,29.781313459209645,0
SESS-325205,Mobile,IPHONE 14,29.781313459209645,0
SESS-261015,Tablet, leather shoes ,29.781313459209645,0
SESS-700667,Mobile, leather shoes ,29.781313459209645,0
SESS-618072,Mobile, leather shoes ,29.781313459209645,0
SESS-175348,Desktop,  shoes leather  ,29.781313459209645,0
SESS-631759,Mobile, leather shoes ,29.781313459209645,0
SESS-444781,Mobile,  shoes leather  ,29.781313459209645,0
SESS-626976,Tablet,  shoes leather  ,29.781313459209645,0
SESS-402037,Desktop, leather shoes ,29.781313459209645,0
SESS-949412,Mobile,,29.781313459209645,0
SESS-229966,BOT_UNKNOWN,N/A,29.781313459209645,0
SESS-332844,Desktop,  shoes leather  ,29.781313459209645,0
SESS-557388,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-778156,Desktop, leather shoes ,29.781313459209645,0
SESS-803026,Mobile, leather shoes ,29.781313459209645,0
SESS-269092,Tablet, leather shoes ,29.781313459209645,0
SESS-493175,Mobile, leather shoes ,29.781313459209645,0
SESS-701035,Mobile,summer dress,29.781313459209645,0
SESS-218293,Mobile,IPHONE 14,29.781313459209645,0
SESS-373413,Mobile,summer dress,29.781313459209645,0
SESS-644538,Tablet, leather shoes ,29.781313459209645,0
SESS-399583,Desktop,,29.781313459209645,0
SESS-319277,Mobile, leather shoes ,29.781313459209645,0
SESS-834091,Tablet,IPHONE 14,40056.57333111015,0
SESS-881857,Mobile, leather shoes ,29.781313459209645,0
SESS-118025,Mobile,,29.781313459209645,0
SESS-248332,Tablet,summer dress,29.781313459209645,0
SESS-290409,Desktop,IPHONE 14,29.781313459209645,1
SESS-757336,Mobile,IPHONE 14,29.781313459209645,0
SESS-363353,Mobile,IPHONE 14,29.781313459209645,0
SESS-877380,Mobile, leather shoes ,29.781313459209645,0
SESS-629773,BOT_UNKNOWN,IPHONE 14,29.781313459209645,0
SESS-252597,Desktop,IPHONE 14,29.781313459209645,0
SESS-678733,Desktop,IPHONE 14,29.781313459209645,0
SESS-937982,Tablet,summer dress,29.781313459209645,0
SESS-674502,Desktop,summer dress,29.781313459209645,0
SESS-166677,Mobile,summer dress,29.781313459209645,0
SESS-172691,Mobile,IPHONE 14,29.781313459209645,1
SESS-173503,Mobile,IPHONE 14,29.781313459209645,1
SESS-524301,Desktop, leather shoes ,29.781313459209645,0
SESS-996173,Desktop,  shoes leather  ,29.781313459209645,0
SESS-759994,Desktop,,29.781313459209645,0
SESS-250162,Mobile, leather shoes ,29.781313459209645,1
SESS-478988,Mobile,IPHONE 14,29.781313459209645,0
SESS-589803,Desktop,IPHONE 14,29.781313459209645,0
SESS-362538,Desktop,summer dress,29.781313459209645,0
SESS-735826,Mobile, leather shoes ,29.781313459209645,1
SESS-646253,Mobile,,29.781313459209645,0
SESS-356062,Desktop,IPHONE 14,29.781313459209645,0
SESS-695970,Mobile, leather shoes ,29.781313459209645,1
SESS-253196,Desktop,summer dress,29.781313459209645,0
SESS-109488,Desktop,summer dress,29.781313459209645,1
SESS-350245,Mobile,N/A,29.781313459209645,0
SESS-975630,Tablet, leather shoes ,29.781313459209645,0
SESS-986002,Desktop, leather shoes ,29.781313459209645,0
SESS-861773,Mobile,summer dress,29.781313459209645,0
SESS-164091,Desktop, leather shoes ,29.781313459209645,0
SESS-109713,Desktop,N/A,29.781313459209645,0
SESS-478215,Tablet,N/A,29.781313459209645,1
SESS-846008,Desktop,N/A,29.781313459209645,0
SESS-595459,Desktop,,29.781313459209645,0
SESS-876488,Mobile,IPHONE 14,29.781313459209645,0
SESS-286325,Mobile, leather shoes ,29.781313459209645,1
SESS-199693,Mobile,IPHONE 14,29.781313459209645,0
SESS-578939,Mobile,IPHONE 14,29.781313459209645,0
SESS-460861,Mobile,IPHONE 14,29.781313459209645,0
SESS-439371,BOT_UNKNOWN,summer dress,29.781313459209645,1
SESS-387325,Mobile,IPHONE 14,29.781313459209645,0
SESS-290027,Mobile, leather shoes ,29.781313459209645,0
SESS-733883,Mobile,summer dress,29.781313459209645,0
SESS-343585,Tablet, leather shoes ,29.781313459209645,0
SESS-492030,Desktop, leather shoes ,29.781313459209645,0
SESS-746284,Mobile,IPHONE 14,29.781313459209645,0
SESS-972401,Desktop,summer dress,29.781313459209645,0
SESS-436180,Desktop,summer dress,29.781313459209645,1
SESS-879811,Mobile, leather shoes ,29.781313459209645,1
SESS-413332,Desktop,summer dress,29.781313459209645,0
SESS-955112,Mobile,summer dress,29.781313459209645,0
SESS-589826,Desktop,IPHONE 14,29.781313459209645,0
SESS-580592,Mobile, leather shoes ,29.781313459209645,0
SESS-733917,Mobile, leather shoes ,29.781313459209645,0
SESS-343906,Mobile,summer dress,29.781313459209645,0
SESS-290658,Desktop, leather shoes ,29.781313459209645,0
